taxonKey,taxonID,scientificName,kingdom,taxonRank
160884246,86606,Buddleja davidii Franch.,Plantae,SPECIES
160884248,86628,Catalpa bignonioides Walter,Plantae,SPECIES
3172549,86619,Campsis radicans (L.) Bureau,Plantae,SPECIES
160884251,86583,Bellardia trixago (L.) All.,Plantae,SPECIES
160884253,87095,Veronica peregrina L.,Plantae,SPECIES
160884254,87096,Veronica persica Poir.,Plantae,SPECIES
160884255,86936,Plantago sempervirens Crantz,Plantae,SPECIES
160884256,86678,"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb.",Plantae,SPECIES
160884257,86550,Antirrhinum majus L.,Plantae,SPECIES
160884260,87100,Vicia articulata Hornem.,Plantae,SPECIES
160884261,87101,Vicia ervilia (L.) Willd.,Plantae,SPECIES
160884262,87102,Vicia lutea L.,Plantae,SPECIES
160884263,87103,Vicia sativa L.,Plantae,SPECIES
2975014,87099,Vicia sativa L.,Plantae,SPECIES
2963569,87049,Styphnolobium japonicum (L.) Schott,Plantae,SPECIES
160884268,87050,Sophora jaubertii Spach,Plantae,SPECIES
160884269,87055,Spartium junceum L.,Plantae,SPECIES
160884270,87083,Trifolium hybridum L.,Plantae,SPECIES
160884271,87084,Trifolium incarnatum L.,Plantae,SPECIES
160884272,87085,Trigonella caerulea (L.) Ser.,Plantae,SPECIES
160884273,87019,Sesbania herbacea (Mill.) McVaugh,Plantae,SPECIES
160884274,87018,Senna obtusifolia (L.) H.S.Irwin & Barneby,Plantae,SPECIES
160884275,86982,Robinia pseudoacacia L.,Plantae,SPECIES
160884276,86983,Robinia viscosa Michx. ex Vent.,Plantae,SPECIES
160884277,86837,Medicago sativa L.,Plantae,SPECIES
160884278,86822,Lupinus polyphyllus Lindl.,Plantae,SPECIES
160884279,86810,Lathyrus sativus L.,Plantae,SPECIES
160884280,86756,Gleditsia triacanthos L.,Plantae,SPECIES
160884281,86759,Glycyrrhiza glabra L.,Plantae,SPECIES
160884282,86684,Cytisus scoparius (L.) Link,Plantae,SPECIES
160884283,86651,Colutea arborescens L.,Plantae,SPECIES
160884284,86644,Cicer arietinum L.,Plantae,SPECIES
160884285,86636,Cercis siliquastrum L.,Plantae,SPECIES
160884286,86622,Caragana arborescens Lam.,Plantae,SPECIES
160884287,86544,Amorpha fruticosa L.,Plantae,SPECIES
160884290,86770,Heracleum sosnowskyi Manden.,Plantae,SPECIES
160884291,86744,Foeniculum vulgare Mill.,Plantae,SPECIES
160884292,86662,Coriandrum sativum L.,Plantae,SPECIES
160884293,86637,Chaerophyllum bulbosum L.,Plantae,SPECIES
160884294,86548,Anethum graveolens L.,Plantae,SPECIES
160884295,86553,Apium graveolens L.,Plantae,SPECIES
160884298,87025,Sida spinosa L.,Plantae,SPECIES
160884299,86833,Malva verticillata L.,Plantae,SPECIES
160884300,86831,Malva moschata L.,Plantae,SPECIES
160884301,86832,Malva sylvestris var. mauritiana (L.) Boiss.,Plantae,VARIETY
160884302,86772,Hibiscus syriacus L.,Plantae,SPECIES
160884303,86771,Hibiscus moscheutos L.,Plantae,SPECIES
160884304,86516,Alcea rosea L.,Plantae,SPECIES
160884307,86797,Ipomoea tricolor Cav.,Plantae,SPECIES
160884308,86796,Ipomoea purpurea (L.) Roth,Plantae,SPECIES
160884309,86795,Ipomoea lacunosa L.,Plantae,SPECIES
160884310,86794,Ipomoea hederacea Jacq.,Plantae,SPECIES
160884311,86672,Cuscuta pentagona Engelm.,Plantae,SPECIES
160884312,86673,Cuscuta suaveolens Ser.,Plantae,SPECIES
160884314,87045,Solanum tuberosum L.,Plantae,SPECIES
160884315,87043,Solanum triflorum Nutt.,Plantae,SPECIES
2931237,87044,Solanum triflorum Nutt.,Plantae,SPECIES
160884317,87040,Solanum citrullifolium A.Br.,Plantae,SPECIES
160884318,87041,Solanum lycopersicum L.,Plantae,SPECIES
160884319,87038,Solanum angustifolium Houst. ex Mill.,Plantae,SPECIES
2929800,87042,Solanum angustifolium Houst. ex Mill.,Plantae,SPECIES
160884321,87039,Solanum carolinense L.,Plantae,SPECIES
160884322,86916,Petunia integrifolia (Hook.) Schinz & Thell.,Plantae,SPECIES
160884323,86915,Petunia ×atkinsiana D.Don ex Loudon,Plantae,SPECIES
160884324,86872,Nicotiana alata Link & Otto,Plantae,SPECIES
160884325,86871,Nicandra physalodes (L.) Gaertn.,Plantae,SPECIES
160884326,86824,Lycium barbarum L.,Plantae,SPECIES
160884327,86778,Hyoscyamus albus L.,Plantae,SPECIES
160884328,86686,Datura innoxia Mill.,Plantae,SPECIES
160884329,86687,Datura stramonium L.,Plantae,SPECIES
160884330,86688,Datura wrightii Regel,Plantae,SPECIES
160884331,86609,Calibrachoa parviflora (Juss.) D' Arcy,Plantae,SPECIES
2928905,86917,Calibrachoa parviflora (Juss.) D' Arcy,Plantae,SPECIES
160884333,86517,Alkekengi officinarum Moench,Plantae,SPECIES
160884336,86945,Portulaca grandiflora Hook.,Plantae,SPECIES
160884337,86947,Portulaca pilosa L.,Plantae,SPECIES
160884338,86946,Portulaca oleracea L.,Plantae,SPECIES
160884340,86921,Phemeranthus confertiflorus (Greene) Hershk.,Plantae,SPECIES
160884342,86927,Phytolacca acinosa Roxb.,Plantae,SPECIES
160884343,86928,Phytolacca americana L.,Plantae,SPECIES
160884345,86851,Mirabilis jalapa L.,Plantae,SPECIES
10363580,86852,Mirabilis nyctaginea (Michx.) Mac Mill.,Plantae,SPECIES
160884348,86757,Glinus lotoides L.,Plantae,SPECIES
160884350,86991,Rumex longifolius DC.,Plantae,SPECIES
160884351,86973,Reynoutria ×bohemica Chrtek & Chrtková,Plantae,SPECIES
160884352,86974,Reynoutria japonica Houtt.,Plantae,SPECIES
160884353,86975,Reynoutria sachalinensis (F.Schmidt) Nakai,Plantae,SPECIES
160884354,86913,Persicaria orientalis (L.) Spach,Plantae,SPECIES
160884356,86739,Fallopia baldschuanica (Regel) Holub,Plantae,SPECIES
5383936,86582,Bassia scoparia (L.) A.J.Scott,Plantae,SPECIES
5568428,86639,Dysphania botrys (L.) Mosyakin & Clemants,Plantae,SPECIES
7673566,86638,"Chenopodium ambrosioides Bert. ex Steud., 1840",Plantae,SPECIES
11220481,86999,Salicornia procumbens subsp. strictissima (Gram) Wissk.,Plantae,SUBSPECIES
160884369,87002,Salsola collina Pall.,Plantae,SPECIES
160884370,87062,Suaeda splendens (Pourr.) Gren. & Godr.,Plantae,SPECIES
9823570,87000,Salicornia europaea L.,Plantae,SPECIES
160884372,86700,Dysphania pumilio (R.Br.) Mosyakin & Clemants,Plantae,SPECIES
5568339,86641,Dysphania pumilio (R.Br.) Mosyakin & Clemants,Plantae,SPECIES
160884374,86699,Dysphania multifida (L.) Mosyakin & Clemants,Plantae,SPECIES
5568361,86640,Dysphania multifida (L.) Mosyakin & Clemants,Plantae,SPECIES
160884376,86629,Celosia argentea L.,Plantae,SPECIES
160884377,86591,Blitum virgatum L.,Plantae,SPECIES
160884378,86576,Atriplex hortensis L.,Plantae,SPECIES
160884379,86577,Atriplex micrantha Ledeb.,Plantae,SPECIES
160884380,86536,Amaranthus spinosus L.,Plantae,SPECIES
160884381,86537,Amaranthus tuberculatus (Moq.) J.D.Sauer,Plantae,SPECIES
160884382,86534,Amaranthus quitensis Kunth,Plantae,SPECIES
160884383,86535,Amaranthus retroflexus L.,Plantae,SPECIES
160884384,86532,Amaranthus palmeri S.Watson,Plantae,SPECIES
160884385,86533,Amaranthus powellii S.Watson,Plantae,SPECIES
160884386,86530,Amaranthus hybridus L.,Plantae,SPECIES
160884387,86531,Amaranthus hypochondriacus L.,Plantae,SPECIES
160884388,86538,Amaranthus viridis L.,Plantae,SPECIES
160884389,86522,Amaranthus blitum subsp. blitum,Plantae,SUBSPECIES
160884390,86523,Amaranthus ×budensis Priszter,Plantae,SPECIES
160884391,86524,Amaranthus caudatus L.,Plantae,SPECIES
160884392,86525,Amaranthus crispus (Lesp. & Thévenau) N.Terracc.,Plantae,SPECIES
160884393,86526,Amaranthus cruentus L.,Plantae,SPECIES
160884394,86527,Amaranthus deflexus L.,Plantae,SPECIES
160884395,86528,Amaranthus emarginatus Salzm. ex Uline & W.L.Bray,Plantae,SPECIES
160884396,86529,Amaranthus graecizans L.,Plantae,SPECIES
160884397,86519,Amaranthus albus L.,Plantae,SPECIES
160884398,86520,Amaranthus blitoides S.Watson,Plantae,SPECIES
160884399,86521,Amaranthus blitum L.,Plantae,SPECIES
160884401,86994,Sagina maritima Don,Plantae,SPECIES
160884402,87029,Silene sibirica (L.) Pers.,Plantae,SPECIES
160884403,87028,Silene pendula L.,Plantae,SPECIES
160884404,87027,Silene chalcedonica (L.) E.H.L.Krause,Plantae,SPECIES
5584611,86823,Silene chalcedonica (L.) E.H.L.Krause,Plantae,SPECIES
160884406,86690,Dianthus barbatus L.,Plantae,SPECIES
160884407,86514,Agrostemma githago L.,Plantae,SPECIES
160884411,86829,Mahonia aquifolium (Pursh) Nutt.,Plantae,SPECIES
160884413,86959,Pseudofumaria lutea (L.) Borkh.,Plantae,SPECIES
160884414,86899,Papaver somniferum L.,Plantae,SPECIES
160884415,86825,Macleaya cordata (Willd.) R.Br.,Plantae,SPECIES
160884416,86779,Hypecoum imberbe Sm.,Plantae,SPECIES
160884417,86728,Eschscholzia californica Cham.,Plantae,SPECIES
160884419,86873,Nigella damascena L.,Plantae,SPECIES
160884420,86874,Nigella sativa L.,Plantae,SPECIES
160884421,86716,Eranthis hyemalis (L.) Salisb.,Plantae,SPECIES
3033833,86653,Delphinium ajacis L.,Plantae,SPECIES
160884423,86649,Clematis tangutica (Maxim.) Korsh.,Plantae,SPECIES
160884424,86650,Clematis viticella L.,Plantae,SPECIES
160884425,86555,Aquilegia vulgaris L.,Plantae,SPECIES
160884426,86547,Anemone altaica Fisch. ex C.A.Mey.,Plantae,SPECIES
160884427,86508,Adonis annua L.,Plantae,SPECIES
160884430,87113,Zinnia elegans Jacq.,Plantae,SPECIES
160884431,87109,Xanthium spinosum L.,Plantae,SPECIES
160884432,87108,Xanthium orientale L.,Plantae,SPECIES
3151558,86573,Symphyotrichum novi-belgii (L.) G.L.Nesom,Plantae,SPECIES
9202318,86571,Symphyotrichum lanceolatum (Willd.) G.L.Nesom,Plantae,SPECIES
3118254,86581,Tanacetum balsamita L.,Plantae,SPECIES
8421156,86570,Symphyotrichum laeve (L.) Á.Löve & D.Löve,Plantae,SPECIES
3092782,87048,Euthamia graminifolia (L.) Nutt.,Plantae,SPECIES
160884443,87046,Solidago canadensis L.,Plantae,SPECIES
160884444,87047,Solidago gigantea Aiton,Plantae,SPECIES
160884445,87064,Symphyotrichum ciliatum (Ledeb.) G.L.Nesom,Plantae,SPECIES
3151692,86593,Symphyotrichum ciliatum (Ledeb.) G.L.Nesom,Plantae,SPECIES
160884447,87066,Symphyotrichum novae-angliae (L.) G.L.Nesom,Plantae,SPECIES
3151618,86572,Symphyotrichum novae-angliae (L.) G.L.Nesom,Plantae,SPECIES
160884449,87065,Symphyotrichum lanceolatum (Willd.) G.L.Nesom,Plantae,SPECIES
160884450,87067,Tagetes erecta L.,Plantae,SPECIES
3088488,87068,Tagetes erecta L.,Plantae,SPECIES
160884452,87069,Tanacetum parthenium (L.) Sch.Bip.,Plantae,SPECIES
160884453,87079,Tragopogon porrifolius L.,Plantae,SPECIES
160884454,87078,Tragopogon graminifolius DC.,Plantae,SPECIES
160884455,87094,Verbesina encelioides (Cav.) Benth. & Hook.fil. ex A.Gray,Plantae,SPECIES
160884456,86988,Rudbeckia hirta L.,Plantae,SPECIES
160884457,86990,Rudbeckia triloba L.,Plantae,SPECIES
160884458,86989,Rudbeckia laciniata L.,Plantae,SPECIES
160884459,87026,Sigesbeckia orientalis L.,Plantae,SPECIES
160884460,87017,Senecio inaequidens DC.,Plantae,SPECIES
160884461,87030,Silphium perfoliatum L.,Plantae,SPECIES
160884462,87031,Silybum marianum (L.) Gaertn.,Plantae,SPECIES
160884463,86834,Matricaria discoidea DC.,Plantae,SPECIES
160884464,86504,Achillea roseoalba Ehrend.,Plantae,SPECIES
160884465,86539,Ambrosia artemisiifolia L.,Plantae,SPECIES
160884466,86541,Ambrosia trifida L.,Plantae,SPECIES
160884467,86540,Ambrosia psilostachya DC.,Plantae,SPECIES
160884468,86556,Arctium tomentosum Mill.,Plantae,SPECIES
160884469,86565,Artemisia dracunculus L.,Plantae,SPECIES
7743747,86567,"Artemisia lavandulaefolia Nakai, 1911",Plantae,SPECIES
160884472,86566,Artemisia lancea Vaniot,Plantae,SPECIES
160884473,86563,Artemisia annua L.,Plantae,SPECIES
160884474,86562,Artemisia abrotanum L.,Plantae,SPECIES
160884475,86574,Aster salignus L.,Plantae,SPECIES
160884476,86575,"Aster versicolor hort. ex Steud., 1840",Plantae,SPECIES
160884477,86588,Bidens vulgata Greene,Plantae,SPECIES
160884478,86587,Bidens frondosa L.,Plantae,SPECIES
160884479,86586,Bidens connata Muhl. ex Willd.,Plantae,SPECIES
160884480,86585,Bidens bipinnata L.,Plantae,SPECIES
160884481,86608,Calendula officinalis L.,Plantae,SPECIES
160884482,86611,Callistephus chinensis (L.) Nees,Plantae,SPECIES
160884483,86634,Centaurea cyanus L.,Plantae,SPECIES
160884484,86661,Coreopsis tinctoria Nutt.,Plantae,SPECIES
160884485,86660,Coreopsis lanceolata L.,Plantae,SPECIES
160884486,86666,Cosmos bipinnatus Cav.,Plantae,SPECIES
160884487,86679,Cynara scolymus L.,Plantae,SPECIES
160884488,86674,Cyclachaena xanthiifolia (Nutt.) Fresen.,Plantae,SPECIES
3132457,86717,Erechtites hieraciifolius (L.) Raf. ex DC.,Plantae,SPECIES
160884490,86718,Erigeron annuus (L.) Pers.,Plantae,SPECIES
160884491,86719,Erigeron bonariensis L.,Plantae,SPECIES
3146717,86654,Erigeron bonariensis L.,Plantae,SPECIES
160884493,86720,Erigeron canadensis L.,Plantae,SPECIES
160884494,86721,Erigeron strigosus Muhl. ex Willd.,Plantae,SPECIES
160884495,86722,Erigeron sumatrensis Retz.,Plantae,SPECIES
160884496,86705,Eclipta alba (L.) Hassk.,Plantae,SPECIES
160884497,86762,Helianthus annuus L.,Plantae,SPECIES
160884498,86763,Helianthus decapetalus L.,Plantae,SPECIES
160884499,86764,Helianthus tuberosus L.,Plantae,SPECIES
160884500,86760,Grindelia squarrosa (Pursh) Dunal,Plantae,SPECIES
160884501,86750,Galinsoga parviflora Cav.,Plantae,SPECIES
160884502,86751,Galinsoga quadriradiata Ruiz & Pav.,Plantae,SPECIES
160884503,86748,Gaillardia pulchella Foug.,Plantae,SPECIES
160884504,86793,Inula helenium L.,Plantae,SPECIES
160884505,86808,Lactuca sativa L.,Plantae,SPECIES
160884506,86766,Helminthotheca echioides (L) Holub,Plantae,SPECIES
160884509,86992,Ruta graveolens L.,Plantae,SPECIES
160884512,86977,Rhus typhina L.,Plantae,SPECIES
160884513,86978,Rhus typhina L.,Plantae,SPECIES
160884515,86515,Ailanthus altissima (Mill.) Swingle,Plantae,SPECIES
160884517,86807,Koelreuteria paniculata Laxm.,Plantae,SPECIES
160884518,86625,Cardiospermum halicacabum L.,Plantae,SPECIES
160884519,86510,Aesculus hippocastanum L.,Plantae,SPECIES
160884520,86503,Acer pseudoplatanus L.,Plantae,SPECIES
160884521,86502,Acer negundo L.,Plantae,SPECIES
