taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
148789497,5384359,42721,Amaranthus powellii S.Watson,Plantae,SPECIES
148789500,3190653,42719,Ailanthus altissima (Mill.) Swingle,Plantae,SPECIES
148789502,3189866,42718,Acer negundo L.,Plantae,SPECIES
148789503,2225776,42783,"Eriocheir sinensis H.Milne Edwards, 1853",Animalia,SPECIES
148789508,3152614,42717,Abutilon theophrasti Medik.,Plantae,SPECIES
148789509,2220136,42849,"Paramysis ullskyi (Czerniavsky, 1882)",Animalia,SPECIES
148789510,2220142,42848,"Paramysis lacustris (Czerniavsky, 1882)",Animalia,SPECIES
148789511,8364654,42847,"Paramysis kessleri sarsi (Derzhavin, 1925)",Animalia,SUBSPECIES
148789512,2220149,42846,"Paramysis intermedia (Czerniavsky, 1882)",Animalia,SPECIES
148789513,2220138,42845,"Paramysis bakuensis G.O.Sars, 1895",Animalia,SPECIES
148789514,2220347,42815,"Limnomysis benedeni Czerniavsky, 1882",Animalia,SPECIES
148789515,2221273,42810,"Katamysis warpachowskyi G.O.Sars, 1893",Animalia,SPECIES
148789516,2220312,42797,"Hemimysis anomala G.O.Sars, 1907",Animalia,SPECIES
148789517,2220430,42764,"Diamysis pengoi (Czerniavsky, 1882)",Animalia,SPECIES
148789520,2214308,42867,"Pseudocuma graciloides Sars, 1894",Animalia,SPECIES
148789521,2214306,42866,"Pseudocuma cercarioides Sars, 1894",Animalia,SPECIES
148789522,2214302,42869,"Pseudocuma tenuicauda Sars, 1894",Animalia,SPECIES
148789523,2214301,42868,"Pseudocuma laeve Sars, 1914",Animalia,SPECIES
148789524,2214312,42740,"Caspiocuma campylaspoides (Sars, 1897)",Animalia,SPECIES
148789527,4416895,42806,"Iphigenella acanthopoda G.O.Sars, 1896",Animalia,SPECIES
148789529,4416910,42898,"Uroniphargoides spinicaudatus (Carausu, 1943)",Animalia,SPECIES
148789530,4417062,42886,"Stenogammarus carausui Derzhavin & Pjatakova, 1962",Animalia,SPECIES
148789531,4417065,42887,"Stenogammarus compressus (G.O.Sars, 1894)",Animalia,SPECIES
148789532,4417063,42888,"Stenogammarus macrurus (G.O.Sars, 1894)",Animalia,SPECIES
148789533,4407162,42889,"Stenogammarus Martynov, 1924",Animalia,GENUS
148789534,4417067,42890,"Stenogammarus similis (G.O.Sars, 1894)",Animalia,SPECIES
148789535,4416888,42850,"Paraniphargoides motasi (Carausu, 1943)",Animalia,SPECIES
148789536,7392352,42860,"Pontogammarus maeoticus (Sovinskij, 1894)",Animalia,SPECIES
148789537,4315140,42861,"Pontogammarus robustoides (Sars, 1894)",Animalia,SPECIES
148789538,4417072,42858,"Pontogammarus aestuarius (Derzhavin, 1924)",Animalia,SPECIES
148789539,4417071,42859,"Pontogammarus borceae Carausu, 1943",Animalia,SPECIES
148789540,6462133,42827,"Niphargoides corpulentus G.O.Sars, 1895",Animalia,SPECIES
148789541,4315742,42829,"Obesogammarus crassus (G.O.Sars, 1894)",Animalia,SPECIES
148789542,4417076,42826,"Niphargogammarus intermedius (Carausu, 1943)",Animalia,SPECIES
148789543,4417156,42830,"Obesogammarus obesus (G.O.Sars, 1894)",Animalia,SPECIES
10937174,6462115,42785,"Pontogammarus weidemanni (G.O.Sars, 1896)",Animalia,SPECIES
11101635,6462116,42784,"Pontogammarus sarsi (Sowinsky, 1898)",Animalia,SPECIES
148789546,4417074,42753,"Compactogammarus compactus (G.O.Sars, 1895)",Animalia,SPECIES
148789548,6460946,42750,"Chelicorophium robustum (G.O.Sars, 1895)",Animalia,SPECIES
148789549,8439213,42751,"Chelicorophium sowinskyi (Martynov, 1924)",Animalia,SPECIES
148789550,6460944,42745,"Chelicorophium chelicorne (G.O.Sars, 1895)",Animalia,SPECIES
148789551,4314683,42746,"Chelicorophium curvispinum (G.O.Sars, 1895)",Animalia,SPECIES
