taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
163316107,2087616,BG,present,introduced,,,,
163316108,3042416,BG,present,introduced,,,,
163316109,5161787,BG,present,introduced,,,,
163316110,3042399,BG,present,introduced,,,,
163316111,5375425,BG,present,introduced,,,,
163316113,5375388,BG,present,introduced,,,,
163316114,2049747,BG,present,introduced,,,,
163316115,9073641,BG,present,introduced,,,,
163316117,3048782,BG,present,introduced,,,,
163316118,3040913,BG,present,introduced,,,,
163316120,3044349,BG,present,introduced,,,,
2071589,2071590,BG,present,introduced,,,,
5375971,3049836,BG,present,introduced,,,,
163316124,3044318,BG,present,introduced,,,,
163316125,2069520,BG,present,introduced,,,,
163316126,5376357,BG,present,introduced,,,,
163316127,5376426,BG,present,introduced,,,,
163316128,2069572,BG,present,introduced,,,,
163316129,5376337,BG,present,introduced,,,,
163316130,2071999,BG,present,introduced,,,,
163316131,3051652,BG,present,introduced,,,,
163316132,2075500,BG,present,introduced,,,,
163316133,3048266,BG,present,introduced,,,,
163316134,3048166,BG,present,introduced,,,,
163316135,2076239,BG,present,introduced,,,,
163316136,3049314,BG,present,introduced,,,,
163316137,2076179,BG,present,introduced,,,,
163316138,3042291,BG,present,introduced,,,,
163316139,2076228,BG,present,introduced,,,,
163316140,5376994,BG,present,introduced,,,,
163316141,2076248,BG,present,introduced,,,,
163316142,5376692,BG,present,introduced,,,,
163316143,7703116,BG,present,introduced,,,,
163316144,2077747,BG,present,introduced,,,,
163316145,5374118,BG,present,introduced,,,,
163316146,2074978,BG,present,introduced,,,,
163316147,8139063,BG,present,introduced,,,,
163316148,2075983,BG,present,introduced,,,,
163316149,5376565,BG,present,introduced,,,,
163316150,2076486,BG,present,introduced,,,,
163316151,5376816,BG,present,introduced,,,,
163316152,2072761,BG,present,introduced,,,,
163316153,5376616,BG,present,introduced,,,,
163316154,2072331,BG,present,introduced,,,,
163316155,3047811,BG,present,introduced,,,,
163316156,3047598,BG,present,introduced,,,,
163316157,2077518,BG,present,introduced,,,,
163316158,3046736,BG,present,introduced,,,,
163316160,3046875,BG,present,introduced,,,,
163316162,3046851,BG,present,introduced,,,,
163316163,7501381,BG,present,introduced,,,,
163316164,3046812,BG,present,introduced,,,,
163316165,3046890,BG,present,introduced,,,,
163316167,5373368,BG,present,introduced,,,,
163316168,4463518,BG,present,introduced,,,,
163316169,3040983,BG,present,introduced,,,,
163316171,5373365,BG,present,introduced,,,,
163316174,4291553,BG,present,introduced,,,,
163316177,3039423,BG,present,introduced,,,,
1095783,1095784,BG,present,introduced,,,,
163316181,5670646,BG,present,introduced,,,,
163316182,5361815,BG,present,introduced,,,,
163316183,1095783,BG,present,introduced,,,,
163316184,5361801,BG,present,introduced,,,,
163316186,5361803,BG,present,introduced,,,,
163316187,1161902,BG,present,introduced,,,,
163316190,3039269,BG,present,introduced,invasive,,,
163316191,1043875,BG,present,introduced,,,,
163316192,3039272,BG,present,introduced,,,,
163316195,4998194,BG,present,introduced,,,,
163316196,2984535,BG,present,introduced,,,,
163316198,7141679,BG,present,introduced,,,,
163316199,4989904,BG,present,introduced,,,,
163316202,5361888,BG,present,introduced,,,,
163316203,4453163,BG,present,introduced,,,,
163316204,5361889,BG,present,introduced,,,,
163316205,1044111,BG,present,introduced,,,,
163316206,5361909,BG,present,introduced,,,,
163316207,1044114,BG,present,introduced,,,,
