taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
160941745,5376925,120751,Lepidium bonariense L.,ACCEPTED,5376925,Lepidium bonariense L.,SPECIES,Plantae
160941746,5356485,120746,Lathyrus pallescens K.Koch,ACCEPTED,5356485,Lathyrus pallescens (M.Bieb.) K.Koch,SPECIES,Plantae
160941747,7403263,120745,Lactuca sativa L.,ACCEPTED,7403263,Lactuca sativa L.,SPECIES,Plantae
160941748,2865448,120700,Elodea canadensis Michx.,ACCEPTED,2865448,Elodea canadensis Michx.,SPECIES,Plantae
160941749,2704068,120643,Brachiaria eruciformis (Sm.) Griseb.,SYNONYM,4155246,Moorochloa eruciformis (Sm.) Veldkamp,SPECIES,Plantae
160941750,3042658,120644,Brassica nigra (L.) W.D.J.Koch,ACCEPTED,3042658,Brassica nigra (L.) W.D.J.Koch,SPECIES,Plantae
160941751,2706264,120630,Aristida oligantha Michx.,ACCEPTED,2706264,Aristida oligantha Michx.,SPECIES,Plantae
160941754,5278659,120721,Ganonema farinosum (J.V.Lamour.) K.C.Fan & Y.C.Wang,ACCEPTED,5278659,Ganonema farinosum (J.V.Lamour.) K.C.Fan & Yung C.Wang,SPECIES,Plantae
160941755,3036972,120628,Aralia spinosa L.,ACCEPTED,3036972,Aralia spinosa L.,SPECIES,Plantae
160941757,5356430,120748,Lathyrus saxatilis Vis.,ACCEPTED,5356430,Lathyrus saxatilis (Vent.) Vis.,SPECIES,Plantae
160941758,3112123,120679,Cotula anthemoides L.,ACCEPTED,3112123,Cotula anthemoides L.,SPECIES,Plantae
160941759,3034646,120626,Anethum graveolens L.,ACCEPTED,3034646,Anethum graveolens L.,SPECIES,Plantae
160941762,2436940,120792,"Oryctolagus cuniculus (Linnaeus, 1758)",ACCEPTED,2436940,"Oryctolagus cuniculus (Linnaeus, 1758)",SPECIES,Animalia
160941763,2874621,120672,Citrullus lanatus (Thunb.) Matsumura & Nakai,ACCEPTED,2874621,Citrullus lanatus (Thunb.) Matsum. & Nakai,SPECIES,Plantae
160941765,3033266,120625,Anemone ranunculoides L.,ACCEPTED,3033266,Anemone ranunculoides L.,SPECIES,Plantae
160941768,7322757,120784,Oenothera parodiana Munz,ACCEPTED,7322757,Oenothera parodiana Munz,SPECIES,Plantae
160941769,8302634,120785,Oenothera suaveolens Pers.,ACCEPTED,8302634,Oenothera suaveolens Desf. ex Pers.,SPECIES,Plantae
160941771,2867614,120749,Lemna minuta Kunth,ACCEPTED,2867614,Lemna minuta Kunth,SPECIES,Plantae
160941774,3084015,120812,Phytolacca americana L.,ACCEPTED,3084015,Phytolacca americana L.,SPECIES,Plantae
160941775,3188894,120783,Oenothera glazioviana Micheli,ACCEPTED,3188894,Oenothera glazioviana Micheli,SPECIES,Plantae
160941776,7068169,120761,Medicago sativa L. subsp. sativa,ACCEPTED,7068169,Medicago sativa subsp. sativa,SUBSPECIES,Plantae
160941777,,120759,Lycopersicon esculentum (L.) Karst. ex Farw.,,,Lycopersicon esculentum (L.) Karst. ex Farw.,,
160941778,3103791,120760,Matricaria discoidea DC.,ACCEPTED,3103791,Matricaria discoidea DC.,SPECIES,Plantae
160941780,7795888,120865,Triticum aestivum L.,ACCEPTED,7795888,Triticum aestivum L.,SPECIES,Plantae
160941781,5361944,120646,Broussonetia papyrifera Vent.,ACCEPTED,5361944,Broussonetia papyrifera (L.) L'Hér. ex Vent.,SPECIES,Plantae
160941783,2225646,120649,"Callinectes sapidus Rathbun, 1896",ACCEPTED,2225646,"Callinectes sapidus Rathbun, 1896",SPECIES,Animalia
160941785,7883427,120866,Triticum monococcum L.,ACCEPTED,7883427,Triticum monococcum L.,SPECIES,Plantae
160941786,8085683,120867,Verbascum orientale All.,ACCEPTED,8085683,Verbascum orientale (L.) All.,SPECIES,Plantae
160941787,2874508,120681,Cucurbita pepo L.,ACCEPTED,2874508,Cucurbita pepo L.,SPECIES,Plantae
160941788,3172001,120627,Antirrhinum majus L.,ACCEPTED,3172001,Antirrhinum majus L.,SPECIES,Plantae
160941791,2858244,120776,Narcissus pseudonarcissus L.,ACCEPTED,2858244,Narcissus pseudonarcissus L.,SPECIES,Plantae
160941792,5329404,120775,Najas graminea Delile,ACCEPTED,5329404,Najas graminea Delile,SPECIES,Plantae
160941793,4332188,120777,"Neodiaptomus schmackeri (Poppe & Richard, 1892)",ACCEPTED,4332188,"Neodiaptomus schmackeri (Poppe & Richard, 1892)",SPECIES,Animalia
160941794,5341754,120778,Nicandra physalodes (L.) Gaertn.,ACCEPTED,5341754,Nicandra physalodes (L.) Gaertn.,SPECIES,Plantae
