taxonKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
149687918,49969,Heteranthera rotundifolia Griseb.,ACCEPTED,2766169,Heteranthera rotundifolia (Kunth) Griseb.,SPECIES,Plantae
149687921,50248,Sepioteuthis lessoniana FÃ©russac,,,Sepioteuthis lessoniana FÃ©russac,,
149687922,50311,Tradescantia virginiana L.,ACCEPTED,2765272,Tradescantia virginiana L.,SPECIES,Plantae
149687926,50310,Tradescantia fluminensis Vell.,ACCEPTED,2765156,Tradescantia fluminensis Vell.,SPECIES,Plantae
149687927,50281,"Spondylus spinosus Schreibers, 1793",ACCEPTED,5729648,"Spondylus spinosus Schreibers, 1793",SPECIES,Animalia
149687928,49833,Commelina communis L.,ACCEPTED,2764179,Commelina communis L.,SPECIES,Plantae
149687932,50257,"Sinanodonta woodiana (I.Lea, 1834)",ACCEPTED,4559541,"Sinanodonta woodiana (I.Lea, 1834)",SPECIES,Animalia
149687936,50000,Juncus tenuis Willd.,ACCEPTED,2702084,Juncus tenuis Willd.,SPECIES,Plantae
149687937,49940,"Fulvia fragilis (ForsskÃ¥l, 1775)",ACCEPTED,5729175,"Fulvia fragilis (Forsskål, 1775)",SPECIES,Animalia
149687940,49866,Cyperus involucratus Rottb.,HETEROTYPIC_SYNONYM,2714158,Cyperus alternifolius subsp. flabelliformis Kük.,SUBSPECIES,Plantae
149687941,49865,Cyperus eragrostis Lam.,ACCEPTED,2715482,Cyperus eragrostis Lam.,SPECIES,Plantae
149687944,49864,Cyperus alopecuroides Rottb.,ACCEPTED,2715045,Cyperus alopecuroides Rottb.,SPECIES,Plantae
149687945,50074,"Mya arenaria Linnaeus, 1758",ACCEPTED,7791733,"Mya arenaria Linnaeus, 1758",SPECIES,Animalia
149687946,49901,Eleocharis geniculata (L.) Roem. & Schult.,ACCEPTED,2716850,Eleocharis geniculata (L.) Roem. & Schult.,SPECIES,Plantae
149687949,49888,"Dreissena polymorpha (Pallas, 1771)",ACCEPTED,2287072,"Dreissena polymorpha (Pallas, 1771)",SPECIES,Animalia
149687950,50339,Zea mays L.,ACCEPTED,5290052,Zea mays L.,SPECIES,Plantae
149687952,50317,Triticum aestivum L.,ACCEPTED,7795888,Triticum aestivum L.,SPECIES,Plantae
149687954,50046,"Malleus regula (ForsskÃ¥l, 1775)",ACCEPTED,4374719,"Malleus regula (Forsskål, 1775)",SPECIES,Animalia
149687955,50318,Triticum turgidum subsp. durum (Desf.) Husn.,ACCEPTED,6313051,Triticum turgidum subsp. durum (Desf.) Husn.,SUBSPECIES,Plantae
149687957,50319,Triticum turgidum subsp. turgidum,ACCEPTED,7262106,Triticum turgidum subsp. turgidum,SUBSPECIES,Plantae
149687958,50178,"Pinctada imbricata radiata (Leach, 1814)",SYNONYM,4374764,"Pinctada radiata (Leach, 1814)",SPECIES,Animalia
149687959,49996,"Isognomon legumen (Gmelin, 1791)",ACCEPTED,4374562,"Isognomon legumen (Gmelin, 1791)",SPECIES,Animalia
149687961,49874,"Dendostrea folium (Linnaeus, 1758)",ACCEPTED,4595289,"Dendostrea folium (Linnaeus, 1758)",SPECIES,Animalia
149687963,49844,"Crassostrea Sacco, 1897",ACCEPTED,2286068,"Crassostrea Sacco, 1897",GENUS,Animalia
149687964,50183,Pleuraphis jamesii Torr.,SYNONYM,2702843,Hilaria jamesii (Torr.) Benth.,SPECIES,Plantae
149687968,50128,Panicum capillare subsp. capillare,SYNONYM,2705162,Panicum capillare L.,SPECIES,Plantae
149687969,50161,"Petricolaria pholadiformis (Lamarck, 1818)",ACCEPTED,2287615,"Petricolaria pholadiformis (Lamarck, 1818)",SPECIES,Animalia
149687971,49827,"Clementia papyracea (Gmelin, 1791)",ACCEPTED,4372695,"Clementia papyracea (Gmelin, 1791)",SPECIES,Animalia
149687972,49895,Echinochloa crus-galli subsp. spiralis (Vasinger) Tzvelev,SYNONYM,7226834,Echinochloa crus-galli subsp. crus-galli,SUBSPECIES,Plantae
149687974,49808,"Chama pacifica Broderip, 1835",ACCEPTED,4372070,"Chama pacifica Broderip, 1835",SPECIES,Animalia
149687976,49807,"Chama asperella Lamarck, 1819",ACCEPTED,4372055,"Chama asperella Lamarck, 1819",SPECIES,Animalia
149687979,49658,Agrostis lachnantha Nees,SYNONYM,4135892,Lachnagrostis lachnantha (Nees) Rúgolo & A.M.Molina,SPECIES,Plantae
149687980,50249,"Septifer cumingii RÃ©cluz, 1848",,,"Septifer cumingii RÃ©cluz, 1848",,
149687981,49753,"Brachidontes pharaonis (P.Fischer, 1870)",ACCEPTED,4374596,"Brachidontes pharaonis (P.Fischer, 1870)",SPECIES,Animalia
149687982,50245,Secale cereale L.,ACCEPTED,2705966,Secale cereale L.,SPECIES,Plantae
149687984,50282,Sporobolus indicus (L.) R.Br.,ACCEPTED,2704757,Sporobolus indicus (L.) R.Br.,SPECIES,Plantae
149687986,50283,Stenotaphrum secundatum (Walter) Kuntze,ACCEPTED,2702870,Stenotaphrum secundatum (Walter) Kuntze,SPECIES,Plantae
149687987,49654,Aegilops tauschii Coss.,ACCEPTED,5289779,Aegilops tauschii Coss.,SPECIES,Plantae
149687988,49721,Arundo donax L.,ACCEPTED,2703041,Arundo donax L.,SPECIES,Plantae
149687989,49702,"Anadara transversa (Say, 1822)",ACCEPTED,5188945,"Anadara transversa (Say, 1822)",SPECIES,Animalia
149687991,49735,Avena strigosa Schreb.,ACCEPTED,2705295,Avena strigosa Schreb.,SPECIES,Plantae
149687993,50331,"Viriola Jousseaume, 1884",ACCEPTED,2299140,"Viriola Jousseaume, 1884",GENUS,Animalia
149687994,49752,Bouteloua dactyloides (Nutt.) J.T.Columbus,ACCEPTED,5677204,Bouteloua dactyloides (Nutt.) Columbus,SPECIES,Plantae
149687996,50211,"Pseudosuccinea columella (Say, 1817)",ACCEPTED,2291334,"Pseudosuccinea columella (Say, 1817)",SPECIES,Animalia
149687997,49759,Bromus rubens subsp. kunkelii (H.Scholz) H.Scholz,ACCEPTED,4109732,Bromus rubens subsp. kunkelii (H.Scholz) H.Scholz,SUBSPECIES,Plantae
149688000,49760,Bromus sitchensis Trin.,ACCEPTED,2703698,Bromus sitchensis Trin.,SPECIES,Plantae
149688001,50259,"Siphonaria pectinata (Linnaeus, 1758)",ACCEPTED,5715613,"Siphonaria pectinata (Linnaeus, 1758)",SPECIES,Animalia
149688002,49758,Bromus catharticus Vahl,ACCEPTED,2703723,Bromus catharticus Vahl,SPECIES,Plantae
149688004,49796,Cenchrus tribuloides L.,ACCEPTED,5289741,Cenchrus tribuloides L.,SPECIES,Plantae
149688006,49795,Cenchrus spinifex Cav.,ACCEPTED,5289726,Cenchrus spinifex Cav.,SPECIES,Plantae
