taxonKey,nubKey,taxonID,scientificName,acceptedKey,accepted,kingdom,taxonRank
148693862,1364750,20508,"Aphytis coheni DeBach, 1960",,,Animalia,
148693863,1364694,20507,"Aphytis chilensis Howard, 1900",,,Animalia,
148693865,6437976,20606,Cistus ladanifer L.,,,Plantae,
148693866,1364719,20514,"Aphytis mytilaspidis (Le Baron, 1870)",,,Animalia,
148693867,1364706,20513,"Aphytis melinus DeBach, 1959",,,Animalia,
148693871,1269194,20503,"Aphidius smithi Sharma & Subba Rao, 1959",,,Animalia,
148693874,3934600,20784,Malva cretica (L.) Pau,201365315,"Malva multiflora (Cav.) Soldano, Banfi & Galasso",Plantae,
148693875,4528099,21044,"Tuta absoluta (Meyrick, 1917)",,,Animalia,
148693876,3152268,20785,Malvastrum coromandelianum (L.) Garcke,,,Plantae,
148693878,3152084,20618,Corchorus olitorius L.,,,Plantae,
148693879,1858063,21029,"Tinea translucens Meyrick, 1917",,,Animalia,
148693880,7323035,20542,Brachychiton populneus (Schott & Endl.) R.Br.,,,Plantae,
148693881,1857577,21033,"Trichophaga tapetzella (Linnaeus, 1758)",,,Animalia,
148693882,3152614,20459,Abutilon theophrasti Medik.,,,Plantae,
148693883,1855733,20903,"Praeacedes atomosella (Walker, 1863)",,,Animalia,
148693885,1749580,20878,"Phyllocnistis citrella Stainton, 1856",,,Animalia,
148693887,1941864,20858,"Paysandisia archon (Burmeister, 1880)",,,Animalia,
148693889,1882965,20709,"Herpetogramma licarsisalis (Walker, 1859)",,,Animalia,
148693891,1878470,20661,"Ephestia elutella (Hubner, 1796)",,,Animalia,
148693892,1878490,20662,"Ephestia kuehniella Zeller, 1879",,,Animalia,
148693893,1873903,20555,"Cadra figulilella (Gregson, 1871)",,,Animalia,
148693894,1873890,20554,"Cadra cautella (Walker, 1863)",,,Animalia,
148693896,4529740,20496,"Anatrachyntis simplex (Walsingham, 1891)",,,Animalia,
148693899,1420183,20893,"Podothrips semiflavus Hood, 1913",,,Animalia,
148693900,1420018,20701,"Haplothrips gowdeyi (Franklin, 1908)",,,Animalia,
148693901,1420175,20733,"Karnyothrips flavipes (Jones, 1912)",,,Animalia,
148693903,1420923,21028,"Thrips australis (Bagnall, 1915)",,,Animalia,
148693904,1420592,20495,"Anaphothrips sudanensis Trybom, 1911",,,Animalia,
148693907,4463518,20940,"Rhopalapion longirostre (Olivier, 1807)",,,Animalia,
148693909,,20978,"Sitophilus oryzae Schoenherr, 1838",,,Animalia,
148693910,6132234,20943,"Rhynchophorus ferrugineus Heyne, A.-Taschenberg & O., 1908",,,Animalia,
148693912,1095716,20944,"Rhyzopertha dominica (Fabricius, 1792)",,,Animalia,
148693914,1043326,20948,"Rodolia cardinalis (Mulsant, 1850)",,,Animalia,
148693916,1159172,21065,"Xylotrechus stebbingi Gahan, 1906",,,Animalia,
148693917,1114140,20877,"Phoracantha semipunctata (Fabricius, 1775)",,,Animalia,
148693919,1095270,20819,"Nicobium castaneum (Olivier, 1790)",,,Animalia,
148693921,4433282,20712,"Hister bipunctatus Paykull, 1811",,,Animalia,
148693923,1095783,20924,"Ptinus tectus Boieldieu, 1856",,,Animalia,
148693924,1095783,20925,"Ptinus tectus Boieldieu, 1856",,,Animalia,
148693925,1095795,20922,"Ptinus fur (Linnaeus, 1758)",,,Animalia,
148693926,1095800,20923,"Ptinus latro Fabricius, 1775",,,Animalia,
148693927,1095750,20691,"Gibbium psylloides (Czenpinski, 1778)",,,Animalia,
148693929,1034043,20638,"Dactylosternum abdominale (Fabricius, 1792)",,,Animalia,
148693932,4451126,20568,"Cartodere nodifer (Westwood, 1839)",201365369,"Lathridius nodifer Westwood, 1839",Animalia,
148693934,1044156,21048,"Urophorus humeralis (Fabricius, 1798)",,,Animalia,
148693935,4453195,20566,"Carpophilus obsoletus Erichson, 1843",,,Animalia,
148693936,9547586,20564,"Carpophilus bifenestratus Murray, 1864",,,Animalia,
148693937,4453189,20565,"Carpophilus nepos Murray, 1864",,,Animalia,
148693939,1046849,20829,"Omonadus floralis (Linnaeus, 1758)",,,Animalia,
148693940,,20499,"Anthicus crinitus LaFertÃ©-SÃ©nectÃ¨re, 1848",,,Animalia,
148693942,7814838,20567,"Carterus dama (P.Rossi, 1792)",,,Animalia,
148693943,7459990,20497,"Anaulacus rutilus (Schaum, 1863)",,,Animalia,
148693945,1047341,20558,"Callosobruchus chinensis (Linnaeus, 1758)",,,Animalia,
148693946,5752143,20551,"Bruchus rufimanus Boheman, 1833",,,Animalia,
148693947,5752155,20550,"Bruchus pisorum (Linnaeus, 1758)",,,Animalia,
148693948,1047737,20569,"Caryedon serratus (Olivier, 1790)",,,Animalia,
148693949,1047525,20466,"Acanthoscelides obtectus (Say, 1831)",,,Animalia,
148693951,4449493,20464,"Acanthocnemus nigricans (Hope, 1845)",,,Animalia,
148891506,7734111,47777,"Gambierdiscus Adachi & Fukuyo, 1979",,,Chromista,
148891580,5721108,47775,"Diadema setosum (Leske, 1778)",,,Animalia,
148891596,,47773,Caulerpa taxifolia var. distichophylla,,,Plantae,
148891598,2643120,47772,Caulerpa chemnitzia (Esper) J.V.Lamour.,,,Plantae,
148891623,6525332,47776,"Gafrarium savignyi (Jonas, 1846)",,,Animalia,
148891634,8074783,47787,Vertebrata fucoides (Huds.) Kuntze,,,Plantae,
148891668,9680062,47771,"Bursatella leachii Blainville, 1817",,,Animalia,
148891681,8067701,47778,"Liloa mongii (Audouin, 1826)",,,Animalia,
148891694,2330558,47783,"Phallusia nigra Savigny, 1816",,,Animalia,
148891697,2332243,47785,"Symplegma brakenhielmi (Michaelsen, 1904)",,,Animalia,
148891699,5200684,47780,"Microcosmus exasperatus Heller, 1878",,,Animalia,
148891769,2379964,47781,"Nemipterus randalli Russell, 1986",,,Animalia,
148891771,2386659,47786,"Synchiropus sechellensis Regan, 1908",,,Animalia,
148891773,,47784,"Sphyraena flavicauda RÃ¼ppell, 1838",,,Animalia,
148891792,2397527,47774,"Cheilodipterus novemstriatus (RÃ¼ppell, 1838)",,,Animalia,
148891811,7808450,47779,"Macrophthalmus indicus Davie, 2012",,,Animalia,
148891813,2227756,47770,"Atergatis roseus (RÃ¼ppell, 1830)",,,Animalia,
148891818,4645934,47782,"Penaeus pulchricaudatus Stebbing, 1914",,,Animalia,
149036015,2237923,47798,"Paraleucilla magna Klautau, Monteiro & Borojevic, 2004",,,Animalia,
149036024,1004650,47795,"Celleporaria vermiformis (Waters, 1909)",,,Animalia,
149036027,1006705,47799,"Parasmittina egyptiaca (Waters, 1909)",,,Animalia,
149036032,7446481,47791,"Amathia verticillata (delle Chiaje, 1822)",,,Animalia,
149036044,8390568,47794,Coscinospira hemprichii,,,Animalia,
149036116,2328291,47796,"Hydroides homoceros Pixell, 1913",,,Animalia,
149036171,4359778,47800,"Plocamopherus ocellatus Rüppell & Leuckart, 1828",,,Animalia,
149036198,6519254,47801,"Tayuva lilacina (Gould, 1852)",,,Animalia,
149036242,2330198,47793,"Clavelina lepadiformis (Müller, 1776)",,,Animalia,
149036302,,20964,Sebastapistes strongia ex Sebastapistes nuchalis,,,Animalia,
149036347,2386919,47788,"Callionymus filamentosus Valenciennes, 1837",,,Animalia,
149036380,2115724,47792,"Balanus trigonus Darwin, 1854",,,Animalia,
149036395,5974552,47790,"Gonioinfradens paucidentatus (A. Milne Edwards, 1861)",,,Animalia,
149036397,2225568,47789,"Carupa tenuipes Dana, 1852",,,Animalia,
149036411,2206602,47797,"Paracerceis sculpta (Holmes, 1904)",,,Animalia,
