taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
323329822,1396025,alien_species_cyprus:taxon:43d19a26d4b8b14a88fcd12df17c3843,"Spalangia nigroaenea Curtis, 1839",ACCEPTED,1396025,"Spalangia nigroaenea Curtis, 1839",SPECIES,Animalia
323329823,2927030,alien_species_cyprus:taxon:0a12f26160f11b79a2ca8211a19b4834,Salvia aethiopis L.,ACCEPTED,2927030,Salvia aethiopis L.,SPECIES,Plantae
323329825,8249932,alien_species_cyprus:taxon:788b0f6b5ed6894a9047e0d6ebf01f03,Salvia splendens Sellow ex Nees,ACCEPTED,8249932,Salvia splendens Sellow ex Nees,SPECIES,Plantae
323329828,5041422,alien_species_cyprus:taxon:95c244715276133a79ced141373f9908,"Sceliphron curvatum (F. Smith, 1870)",ACCEPTED,5041422,"Sceliphron curvatum (F.Smith, 1870)",SPECIES,Animalia
323329829,7308335,alien_species_cyprus:taxon:998cc72862dc35b8a1bfa052db6f3b38,Mentha spicata spicata L.,ACCEPTED,7308335,Mentha spicata subsp. spicata,SUBSPECIES,Plantae
323329833,2927235,alien_species_cyprus:taxon:48afc06367cbde1256a9cb734452749b,Stachys annua L.,ACCEPTED,2927235,Stachys annua (L.) L.,SPECIES,Plantae
323329834,8295316,alien_species_cyprus:taxon:f59a504e2acfe022d9b8f17dc4908ef6,"Nylanderia jaegerskioeldi (Mayr, 1904)",HOMOTYPIC_SYNONYM,1325547,"Paratrechina jaegerskioeldi (Mayr, 1904)",SPECIES,Animalia
323329837,1314464,alien_species_cyprus:taxon:79707399e174e197ef97de898436d66f,"Monomorium exiguum Forel, 1894",ACCEPTED,1314464,"Monomorium exiguum Forel, 1894",SPECIES,Animalia
323329838,5341492,alien_species_cyprus:taxon:49456688b5c9d66e414122fcd6ad59ec,Coleus scutellarioides (L.) Benth.,ACCEPTED,5341492,Coleus scutellarioides (L.) Benth.,SPECIES,Plantae
323329839,1314725,alien_species_cyprus:taxon:920aa6090c62f93fcebaae0b9db97195,"Monomorium bicolor Emery, 1877",ACCEPTED,1314725,"Monomorium bicolor Emery, 1877",SPECIES,Animalia
323329841,8729567,alien_species_cyprus:taxon:8e62f0bf75efe816da25b2e7bc1cc185,"Trichomyrmex destructor (Jerdon, 1851)",HOMOTYPIC_SYNONYM,1314508,"Monomorium destructor (Jerdon, 1851)",SPECIES,Animalia
323329842,2927305,alien_species_cyprus:taxon:ae13b0238467058ffe201e1a3616f183,Lavandula angustifolia Mill.,ACCEPTED,2927305,Lavandula angustifolia Mill.,SPECIES,Plantae
