taxonKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
163302766,166533,"Pelodiscus sinensis (Wiegmann, 1835)",ACCEPTED,5220435,"Pelodiscus sinensis Wiegmann, 1835",SPECIES,Animalia
163302767,166495,Oenothera depressa Greene,SYNONYM,6427623,Oenothera villosa subsp. villosa,SUBSPECIES,Plantae
163302771,166276,Epilobium adenocaulon Hausskn.,SYNONYM,7095758,Epilobium ciliatum subsp. ciliatum,SUBSPECIES,Plantae
163302773,166510,"Oryctolagus cuniculus (Linnaeus, 1758)",ACCEPTED,2436940,"Oryctolagus cuniculus (Linnaeus, 1758)",SPECIES,Animalia
163302774,166493,Oenothera biennis L.,ACCEPTED,3188924,Oenothera biennis L.,SPECIES,Plantae
163302776,166498,Oenothera wienii Renner ex RostaÅ„ski,ACCEPTED,3667774,Oenothera ×wienii Renner ex Rostanski,SPECIES,Plantae
163302778,166496,Oenothera perangusta R.R.Gates,SYNONYM,3188884,Oenothera oakesiana (A.Gray) J.W.Robbins ex S.Watson,SPECIES,Plantae
163302779,166504,"Ondatra zibethicus (Linnaeus, 1766)",ACCEPTED,5219858,"Ondatra zibethicus (Linnaeus, 1766)",SPECIES,Animalia
163302783,166295,Euonymus fortunei (Turcz.) Hand.-Mazz.,ACCEPTED,3169137,Euonymus fortunei (Turcz.) Hand.-Mazz.,SPECIES,Plantae
163302784,166600,"Rattus norvegicus (Berkenhout, 1769)",ACCEPTED,2439261,"Rattus norvegicus (Berkenhout, 1769)",SPECIES,Animalia
163302785,166296,Euonymus nanus M.Bieb.,ACCEPTED,3791072,Euonymus nanus M.Bieb.,SPECIES,Plantae
163302786,166601,"Rattus rattus (Linnaeus, 1758)",ACCEPTED,2439270,"Rattus rattus (Linnaeus, 1758)",SPECIES,Animalia
163302788,166472,"Mus musculus Linnaeus, 1758",ACCEPTED,7429082,"Mus musculus Linnaeus, 1758",SPECIES,Animalia
163302792,166479,"Myocastor coypus (Molina, 1782)",ACCEPTED,4264680,"Myocastor coypus (Molina, 1782)",SPECIES,Animalia
163302793,166787,Viola saxatilis F.W.Schmidt,SYNONYM,7389776,Viola tricolor subsp. alpestris (Ging.) Ces.,SUBSPECIES,Plantae
163302795,166786,Viola odorata L.,ACCEPTED,5331181,Viola odorata L.,SPECIES,Plantae
163302798,166484,"Neovison vison (Schreber, 1777)",SYNONYM,5218823,"Mustela vison Schreber, 1777",SPECIES,Animalia
163302801,166490,"Nyctereutes procyonoides (Gray, 1834)",ACCEPTED,2434552,"Nyctereutes procyonoides (Gray, 1834)",SPECIES,Animalia
163302802,166571,Populus berolinensis Dippel,SYNONYM,8345607,Populus ×berolinensis K.Koch,SPECIES,Plantae
163302803,166574,Populus laurifolia Ledeb.,ACCEPTED,3803716,Populus laurifolia Ledeb.,SPECIES,Plantae
163302805,166573,Populus canescens Sm.,ACCEPTED,3040185,Populus ×canescens (Aiton) Sm.,SPECIES,Plantae
163302807,166575,Populus nigra L.,ACCEPTED,3040227,Populus nigra L.,SPECIES,Plantae
163302808,166244,"Dama dama (Linnaeus, 1758)",ACCEPTED,5220136,"Dama dama (Linnaeus, 1758)",SPECIES,Animalia
163302809,166570,Populus balsamifera L.,ACCEPTED,3040184,Populus balsamifera L.,SPECIES,Plantae
163302811,166576,Populus trichocarpa Torr. & Gray ex Hooker,ACCEPTED,6362904,Populus trichocarpa Torr. & A.Gray ex Hook.,SPECIES,Plantae
163302813,166569,Populus alba L.,ACCEPTED,3040233,Populus alba L.,SPECIES,Plantae
163302815,166572,Populus canadensis Moench,ACCEPTED,8190077,Populus ×canadensis Moench,SPECIES,Plantae
163302816,166547,"Phasianus colchicus karpowi Buturlin, 1904",ACCEPTED,5227788,"Phasianus colchicus karpowi Buturlin, 1904",SUBSPECIES,Animalia
163302817,166639,Salix acutifolia x S.daphnoides,,,Salix acutifolia x S.daphnoides,,
163302819,166640,Salix alba L.,ACCEPTED,5372513,Salix alba L.,SPECIES,Plantae
163302821,166641,Salix fragilis L.,ACCEPTED,5372829,Salix fragilis L.,SPECIES,Plantae
163302822,166543,"Phalacrocorax carbo sinensis (Blumenbach, 1798)",ACCEPTED,4408474,"Phalacrocorax carbo sinensis (Blumenbach, 1798)",SUBSPECIES,Animalia
163302825,166462,Mercurialis annua L.,ACCEPTED,3062975,Mercurialis annua L.,SPECIES,Plantae
163302827,166297,Euphorbia cyparissias L.,ACCEPTED,3070106,Euphorbia cyparissias L.,SPECIES,Plantae
163302828,166463,"Merops apiaster Linnaeus, 1758",ACCEPTED,2475443,"Merops apiaster Linnaeus, 1758",SPECIES,Animalia
163302829,166299,Euphorbia peplus L.,ACCEPTED,3066386,Euphorbia peplus L.,SPECIES,Plantae
163302831,166298,Euphorbia exigua L.,ACCEPTED,3069593,Euphorbia exigua L.,SPECIES,Plantae
163302834,166303,"Falco biarmicus Temminck, 1825",ACCEPTED,8014966,"Falco biarmicus Temminck, 1825",SPECIES,Animalia
163302839,166282,Erodium ciconium (L.) L'HÃ©r.,,,Erodium ciconium (L.) L'HÃ©r.,,
163302840,166334,"Gyps fulvus (Hablizl, 1783)",ACCEPTED,2480389,"Gyps fulvus (Hablizl, 1783)",SPECIES,Animalia
163302843,166283,Erodium laciniatum Willd.,ACCEPTED,2891619,Erodium laciniatum (Cav.) Willd.,SPECIES,Plantae
163302845,166325,Geranium sibiricum L.,ACCEPTED,2891583,Geranium sibiricum L.,SPECIES,Plantae
163302846,166731,"Threskiornis aethiopicus (Latham, 1790)",ACCEPTED,2480764,"Threskiornis aethiopicus (Latham, 1790)",SPECIES,Animalia
163302847,166324,Geranium rotundifolium L.,ACCEPTED,2891031,Geranium rotundifolium L.,SPECIES,Plantae
163302848,166732,"Threskiornis aethiopicus (Latham, 1790)",ACCEPTED,2480764,"Threskiornis aethiopicus (Latham, 1790)",SPECIES,Animalia
163302849,166323,Geranium pyrenaicum Burm.f.,ACCEPTED,2890122,Geranium pyrenaicum Burm.f.,SPECIES,Plantae
163302851,166322,Geranium phaeum L.,ACCEPTED,2891390,Geranium phaeum L.,SPECIES,Plantae
163302852,166531,"Pelecanus crispus Bruch, 1832",ACCEPTED,2480353,"Pelecanus crispus Bruch, 1832",SPECIES,Animalia
163302853,166321,Geranium divaricatum Ehrh.,ACCEPTED,2890013,Geranium divaricatum Ehrh.,SPECIES,Plantae
163302854,166532,"Pelecanus onocrotalus Linnaeus, 1758",ACCEPTED,2480350,"Pelecanus onocrotalus Linnaeus, 1758",SPECIES,Animalia
163302859,166784,Vinca major L.,ACCEPTED,3169708,Vinca major L.,SPECIES,Plantae
163302860,166269,"Egretta alba (Linnaeus, 1758)",SYNONYM,9752617,"Ardea alba Linnaeus, 1758",SPECIES,Animalia
163302861,166785,Vinca minor L.,ACCEPTED,3169707,Vinca minor L.,SPECIES,Plantae
163302866,166247,"Dendrocopos medius (Linnaeus, 1758)",HETEROTYPIC_SYNONYM,8773033,"Dendrocoptes medius (Linnaeus, 1758)",SPECIES,Animalia
163302867,166231,Cruciata laevipes Opiz,ACCEPTED,5338920,Cruciata laevipes Opiz,SPECIES,Plantae
163302871,166230,Cruciata glabra (L.) Opiz,ACCEPTED,5338929,Cruciata glabra (L.) Opiz,SPECIES,Plantae
163302872,166204,"Columba livia Gmelin, 1789",ACCEPTED,2495414,"Columba livia J.F.Gmelin, 1789",SPECIES,Animalia
163302873,166668,Sherardia arvensis L.,ACCEPTED,5339050,Sherardia arvensis L.,SPECIES,Plantae
163302875,166317,Galium rubioides L.,ACCEPTED,2913315,Galium rubioides L.,SPECIES,Plantae
163302877,166318,Galium sylvaticum L.,ACCEPTED,2913288,Galium sylvaticum L.,SPECIES,Plantae
163302878,166197,Chlidonias hybridus hybridus,SYNONYM,2481121,"Chlidonias hybrida (Pallas, 1811)",SPECIES,Animalia
163302883,166775,Viburnum lantana L.,ACCEPTED,2888615,Viburnum lantana L.,SPECIES,Plantae
163302884,166305,"Ficedula albicollis (Temminck, 1815)",ACCEPTED,2492601,"Ficedula albicollis (Temminck, 1815)",SPECIES,Animalia
163302885,166651,Sambucus nigra L.,ACCEPTED,2888728,Sambucus nigra L.,SPECIES,Plantae
163302887,166652,Sambucus racemosa L.,ACCEPTED,2888723,Sambucus racemosa L.,SPECIES,Plantae
163302888,166471,"Motacilla citreola Pallas, 1776",ACCEPTED,2490307,"Motacilla citreola Pallas, 1776",SPECIES,Animalia
163302890,166077,"Anthus petrosus littoralis C.L.Brehm, 1823",ACCEPTED,6486586,"Anthus petrosus littoralis C.L.Brehm, 1823",SUBSPECIES,Animalia
163302894,166262,Dipsacus sylvestris Huds.,SYNONYM,8435025,Dipsacus fullonum L.,SPECIES,Plantae
163302895,166721,"Tadorna ferruginea (Pallas, 1764)",ACCEPTED,2498015,"Tadorna ferruginea (Pallas, 1764)",SPECIES,Animalia
163302897,166240,"Cygnus atratus (Latham, 1790)",ACCEPTED,2498344,"Cygnus atratus (Latham, 1790)",SPECIES,Animalia
163302898,166171,Cephalaria transsylvanica (L.) Roem. & Schult.,ACCEPTED,4934466,Cephalaria transsylvanica (L.) Schrad. ex Roem. & Schult.,SPECIES,Plantae
163302899,166130,"Branta canadensis (Linnaeus, 1758)",ACCEPTED,5232437,"Branta canadensis (Linnaeus, 1758)",SPECIES,Animalia
163302900,166656,Scabiosa columbaria L.,ACCEPTED,2888802,Scabiosa columbaria L.,SPECIES,Plantae
163302901,166067,Anser caerulescens caerulescens,ACCEPTED,8191839,Anser caerulescens caerulescens,SUBSPECIES,Animalia
163302902,166763,Valerianella eriocarpa Desv.,ACCEPTED,2888773,Valerianella eriocarpa Desv.,SPECIES,Plantae
163302903,166068,"Anser indicus (Latham, 1790)",ACCEPTED,2498035,"Anser indicus (Latham, 1790)",SPECIES,Animalia
163302904,166764,Valerianella rimosa Bast.,ACCEPTED,4095539,Valerianella rimosa Bastard,SPECIES,Plantae
163302905,166031,"Aix sponsa Linnaeus, 1758",ACCEPTED,2498387,"Aix sponsa (Linnaeus, 1758)",SPECIES,Animalia
163302906,166716,Symphoricarpos albus var. laevigatus (Fernald) S.F.Blake,ACCEPTED,6369607,Symphoricarpos albus var. laevigatus (Fernald) S.F.Blake,VARIETY,Plantae
163302907,166030,"Aix galericulata (Linnaeus, 1758)",ACCEPTED,2498388,"Aix galericulata (Linnaeus, 1758)",SPECIES,Animalia
163302908,166413,Lonicera caprifolium L.,ACCEPTED,5334227,Lonicera caprifolium L.,SPECIES,Plantae
163302910,166412,Lonicera caerulea var. caerulea,ACCEPTED,7222023,Lonicera caerulea var. caerulea,VARIETY,Plantae
163302913,166415,Lonicera tatarica L.,ACCEPTED,5334242,Lonicera tatarica L.,SPECIES,Plantae
163302914,166414,Lonicera periclymenum L.,ACCEPTED,5334277,Lonicera periclymenum L.,SPECIES,Plantae
163302915,166534,"Perccottus glenii Dybowski, 1877",ACCEPTED,2390064,"Perccottus glenii Dybowski, 1877",SPECIES,Animalia
163302919,166470,"Morone saxatilis (Walbaum, 1792)",ACCEPTED,2394612,"Morone saxatilis (Walbaum, 1792)",SPECIES,Animalia
163302920,166729,Thladiantha dubia Bunge,ACCEPTED,2874538,Thladiantha dubia Bunge,SPECIES,Plantae
163302922,166266,Echinocystis lobata Torr. & A.Gray,ACCEPTED,5331404,Echinocystis lobata (Michx.) Torr. & A.Gray,SPECIES,Plantae
163302923,166483,"Neogobius melanostomus (Pallas, 1814)",ACCEPTED,2379089,"Neogobius melanostomus (Pallas, 1814)",SPECIES,Animalia
163302924,166144,Bryonia alba L.,ACCEPTED,2874497,Bryonia alba L.,SPECIES,Plantae
163302928,166708,"Stenodus leucichthys (GÃ¼ldenstÃ¤dt, 1772)",ACCEPTED,2351343,"Stenodus leucichthys (Güldenstädt, 1772)",SPECIES,Animalia
163302930,166644,"Salvelinus alpinus (Linnaeus, 1758)",ACCEPTED,4284021,"Salvelinus alpinus (Linnaeus, 1758)",SPECIES,Animalia
163302932,166645,"Salvelinus fontinalis (Mitchill, 1814)",ACCEPTED,2351271,"Salvelinus fontinalis (Mitchill, 1814)",SPECIES,Animalia
163302933,166237,Cuscuta campestris Yunck.,ACCEPTED,3610757,Cuscuta campestris Yunck.,SPECIES,Plantae
163302934,166501,"Oncorhynchus keta (Walbaum, 1792)",ACCEPTED,5204014,"Oncorhynchus keta (Walbaum, 1792)",SPECIES,Animalia
163302936,166502,"Oncorhynchus kisutch (Walbaum, 1792)",ACCEPTED,5204034,"Oncorhynchus kisutch (Walbaum, 1792)",SPECIES,Animalia
163302938,166503,"Oncorhynchus mykiss (Walbaum, 1792)",ACCEPTED,5204019,"Oncorhynchus mykiss (Walbaum, 1792)",SPECIES,Animalia
163302939,166549,Physalis ixocarpa Brot. ex Hornem.,HETEROTYPIC_SYNONYM,5581168,Physalis philadelphica subsp. ixocarpa (Brot. ex Hornem.) Sobr.-Vesp. & Sanz-Elorza,SUBSPECIES,Plantae
163302940,166500,"Oncorhynchus gorbuscha (Walbaum, 1792)",ACCEPTED,5204037,"Oncorhynchus gorbuscha (Walbaum, 1792)",SPECIES,Animalia
163302943,166420,Lycium barbarum L.,ACCEPTED,2928835,Lycium barbarum L.,SPECIES,Plantae
163302946,166478,"Mylopharyngodon piceus (Richardson, 1846)",ACCEPTED,2362110,"Mylopharyngodon piceus (Richardson, 1846)",SPECIES,Animalia
163302947,166362,"Hypophthalmichthys molitrix (Valenciennes, 1844)",ACCEPTED,2362473,"Hypophthalmichthys molitrix (Valenciennes, 1844)",SPECIES,Animalia
163302948,166690,Solanum cornutum Lam.,SYNONYM,2929800,Solanum angustifolium Houst. ex Mill.,SPECIES,Plantae
163302949,166363,"Hypophthalmichthys nobilis (Richardson, 1845)",ACCEPTED,2362486,"Hypophthalmichthys nobilis (Richardson, 1845)",SPECIES,Animalia
163302951,166243,"Cyprinus carpio Linnaeus, 1758",ACCEPTED,4286975,"Cyprinus carpio Linnaeus, 1758",SPECIES,Animalia
163302952,166692,Solanum villosum Mill.,ACCEPTED,2929505,Solanum villosum Mill.,SPECIES,Plantae
163302953,166236,"Ctenopharyngodon idella (Valenciennes, 1844)",ACCEPTED,2362030,"Ctenopharyngodon idella (Valenciennes, 1844)",SPECIES,Animalia
163302954,166691,Solanum sisymbriifolium Lam.,ACCEPTED,2932184,Solanum sisymbriifolium Lam.,SPECIES,Plantae
163302955,166157,Carassius gibelio,ACCEPTED,2366634,"Carassius gibelio (Bloch, 1782)",SPECIES,Animalia
163302956,166657,Scopolia carniolica Jacq.,ACCEPTED,5341850,Scopolia carniolica Jacq.,SPECIES,Plantae
163302958,166486,Nicandra physalodes (L.) Gaertn.,ACCEPTED,5341754,Nicandra physalodes (L.) Gaertn.,SPECIES,Plantae
163302960,166421,Lycopersicon esculentum (L.) Karst. ex Farw.,,,Lycopersicon esculentum (L.) Karst. ex Farw.,,
163302962,166361,Hyoscyamus niger L.,ACCEPTED,2928978,Hyoscyamus niger L.,SPECIES,Plantae
163302963,166014,Acipenser baerii baerii,SYNONYM,4287131,"Acipenser baerii Brandt, 1869",SPECIES,Animalia
163302964,166245,Datura stramonium L.,ACCEPTED,2928751,Datura stramonium L.,SPECIES,Plantae
163302965,166358,"Huso huso (Linnaeus, 1758)",ACCEPTED,2402105,"Huso huso (Linnaeus, 1758)",SPECIES,Animalia
163302966,166246,Datura tatula L.,SYNONYM,2928753,Datura stramonium var. tatula (L.) Torr.,VARIETY,Plantae
163302967,166016,"Acipenser ruthenus Linnaeus, 1758",ACCEPTED,2402168,"Acipenser ruthenus Linnaeus, 1758",SPECIES,Animalia
163302968,166154,Capsicum annuum L.,ACCEPTED,2932944,Capsicum annuum L.,SPECIES,Plantae
163302969,166015,"Acipenser gueldenstaedtii Brandt & Ratzeburg, 1831",ACCEPTED,2402129,"Acipenser gueldenstaedtii Brandt & Ratzeburg, 1833",SPECIES,Animalia
163302972,166770,Verbena officinalis L.,ACCEPTED,2925529,Verbena officinalis L.,SPECIES,Plantae
163302975,166766,Verbascum densiflorum Bertol.,ACCEPTED,3171939,Verbascum densiflorum Bertol.,SPECIES,Plantae
163302976,166769,Verbascum phoeniceum L.,ACCEPTED,3171951,Verbascum phoeniceum L.,SPECIES,Plantae
163302977,166765,Verbascum blattaria L.,ACCEPTED,3171943,Verbascum blattaria L.,SPECIES,Plantae
163302978,166768,Verbascum phlomoides L.,ACCEPTED,3171948,Verbascum phlomoides L.,SPECIES,Plantae
163302979,166767,Verbascum lychnitis L.,ACCEPTED,3171947,Verbascum lychnitis L.,SPECIES,Plantae
163302982,166467,Mimulus guttatus Fisch. ex DC.,SYNONYM,7346102,Erythranthe guttata (DC.) G.L.Nesom,SPECIES,Plantae
163302984,166719,Syringa vulgaris L.,ACCEPTED,5415039,Syringa vulgaris L.,SPECIES,Plantae
163302985,166404,Ligustrum vulgare L.,ACCEPTED,3172300,Ligustrum vulgare L.,SPECIES,Plantae
163302986,166309,Fraxinus angustifolia Vahl,ACCEPTED,7325877,Fraxinus angustifolia Vahl,SPECIES,Plantae
163302987,166310,Fraxinus pennsylvanica Marshall,ACCEPTED,3172348,Fraxinus pennsylvanica Marshall,SPECIES,Plantae
163302988,166311,Fraxinus pennsylvanica var. subintegerrima (Vahl) Fernald,SYNONYM,3172348,Fraxinus pennsylvanica Marshall,SPECIES,Plantae
163302989,166307,Forsythia suspensa Vahl,ACCEPTED,5415056,Forsythia suspensa (Thunb.) Vahl,SPECIES,Plantae
163302992,166468,Misopates orontium Raf.,ACCEPTED,3171145,Misopates orontium (L.) Raf.,SPECIES,Plantae
163302994,166558,Plantago arenaria Waldst. & Kit.,ACCEPTED,3189762,Plantago arenaria Waldst. & Kit.,SPECIES,Plantae
163302996,166409,Linaria repens Mill.,ACCEPTED,5415019,Linaria repens (L.) Mill.,SPECIES,Plantae
163302998,166773,Veronica jacquinii Baumg.,SYNONYM,10763872,Veronica austriaca subsp. jacquinii (Baumg.) Watzl,SUBSPECIES,Plantae
163302999,166771,Veronica filiformis Sm.,ACCEPTED,3172100,Veronica filiformis Sm.,SPECIES,Plantae
163303000,166772,Veronica incana L.,ACCEPTED,6439117,Veronica incana L.,SPECIES,Plantae
163303001,166774,Veronica prostrata L.,ACCEPTED,8903918,Veronica prostrata L.,SPECIES,Plantae
163303002,166408,Linaria genistifolia (L.) Mill.,ACCEPTED,5415013,Linaria genistifolia (L.) Mill.,SPECIES,Plantae
163303003,166257,Digitalis purpurea L.,ACCEPTED,5414995,Digitalis purpurea L.,SPECIES,Plantae
163303006,166459,Mentha piperita L.,ACCEPTED,8707933,Mentha ×piperita L.,SPECIES,Plantae
163303008,166461,Mentha x gentilis,SYNONYM,2927192,Mentha arvensis L.,SPECIES,Plantae
163303010,166439,Marrubium alternidens Rech.f.,SYNONYM,3887893,Marrubium anisodon K.Koch,SPECIES,Plantae
163303012,166393,Leonurus quinquelobatus Gilib.,ACCEPTED,7307492,Leonurus quinquelobatus Gilib.,SPECIES,Plantae
163303014,166733,Thymus marschallianus Willd.,SYNONYM,5341447,Thymus pannonicus All.,SPECIES,Plantae
163303016,166647,Salvia nutans L.,ACCEPTED,2926984,Salvia nutans L.,SPECIES,Plantae
163303018,166273,Elsholtzia ciliata (Thunb.) Hylander,ACCEPTED,2927075,Elsholtzia ciliata (Thunb.) Hyl.,SPECIES,Plantae
163303019,166706,Stachys recta L.,ACCEPTED,2927298,Stachys recta L.,SPECIES,Plantae
163303020,166705,Stachys annua L.,ACCEPTED,2927235,Stachys annua (L.) L.,SPECIES,Plantae
163303021,166669,Sideritis montana L.,ACCEPTED,2926688,Sideritis montana L.,SPECIES,Plantae
163303022,166726,Teucrium chamaedrys L.,ACCEPTED,6411747,Teucrium chamaedrys L.,SPECIES,Plantae
163303023,166646,Salvia nemorosa L.,ACCEPTED,2927028,Salvia nemorosa L.,SPECIES,Plantae
163303024,166648,Salvia pratensis L.,ACCEPTED,2927007,Salvia pratensis L.,SPECIES,Plantae
163303025,166649,Salvia reflexa Hornem.,ACCEPTED,2927001,Salvia reflexa Hornem.,SPECIES,Plantae
163303026,166650,Salvia verticillata L.,ACCEPTED,2926995,Salvia verticillata L.,SPECIES,Plantae
163303027,166485,Nepeta cataria L.,ACCEPTED,5341499,Nepeta cataria L.,SPECIES,Plantae
163303028,166440,Marrubium vulgare L.,ACCEPTED,2927069,Marrubium vulgare L.,SPECIES,Plantae
163303029,166460,Mentha spicata L.,ACCEPTED,2927175,Mentha spicata L.,SPECIES,Plantae
163303030,166458,Mentha longifolia Huds.,SYNONYM,7510173,Mentha longifolia (L.) L.,SPECIES,Plantae
163303031,166457,Melissa officinalis L.,ACCEPTED,5341501,Melissa officinalis L.,SPECIES,Plantae
163303032,166364,Hyssopus officinalis L.,ACCEPTED,5341387,Hyssopus officinalis L.,SPECIES,Plantae
163303033,166392,Leonurus cardiaca L.,ACCEPTED,5341389,Leonurus cardiaca L.,SPECIES,Plantae
163303034,166264,Dracocephalum thymiflorum L.,ACCEPTED,2927224,Dracocephalum thymiflorum L.,SPECIES,Plantae
163303035,166182,Chaiturus marrubiastrum (L.) Ehrh. ex Rchb.,ACCEPTED,2927071,Chaiturus marrubiastrum (L.) Ehrh. ex Rchb.,SPECIES,Plantae
163303036,166119,Ballota nigra L.,ACCEPTED,2926894,Ballota nigra L.,SPECIES,Plantae
163303037,166118,Ballota borealis Schweigg.,SYNONYM,3882777,Ballota nigra subsp. foetida (Vis.) Hayek,SUBSPECIES,Plantae
163303040,166086,Aristolochia clematitis L.,ACCEPTED,2873991,Aristolochia clematitis L.,SPECIES,Plantae
163303043,166562,Polemonium caeruleum L.,ACCEPTED,2927850,Polemonium caeruleum L.,SPECIES,Plantae
163303046,166519,Oxycoccus macrocarpus (Aiton) Pursh,SYNONYM,2882841,Vaccinium macrocarpon Aiton,SPECIES,Plantae
163303047,166609,Rhododendron ponticum L.,ACCEPTED,7327990,Rhododendron ponticum L.,SPECIES,Plantae
163303049,166365,Impatiens glandulifera Royle,ACCEPTED,2891770,Impatiens glandulifera Royle,SPECIES,Plantae
163303050,166366,Impatiens parviflora DC.,ACCEPTED,2891782,Impatiens parviflora DC.,SPECIES,Plantae
163303053,166585,Primula elatior Hill,HETEROTYPIC_SYNONYM,7290697,Primula elatior subsp. elatior,SUBSPECIES,Plantae
163303055,166059,Anagallis foemina Miller,SYNONYM,8368021,Lysimachia foemina (Mill.) U.Manns & Anderb.,SPECIES,Plantae
163303056,166061,Androsace raddeana Sommier & Levier,SYNONYM,4005907,Androsace maxima subsp. caucasica (Kusn.) Fed.,SUBSPECIES,Plantae
163303057,166060,Androsace maxima L.,ACCEPTED,3169329,Androsace maxima L.,SPECIES,Plantae
163303061,166340,Hedera hibernica (G.Kirchn.) CarriÃ¨re,DOUBTFUL,3036157,Hedera hibernica (G.Kirchn.) Carrière,SPECIES,Plantae
163303062,166339,Hedera helix f. helix,ACCEPTED,7224344,Hedera helix f. helix,FORM,Plantae
163303065,166541,Peucedanum ostruthium (L.) Koch,SYNONYM,5538108,Imperatoria ostruthium L.,SPECIES,Plantae
163303067,166788,Visnaga daucoides Gaertn.,ACCEPTED,5371753,Visnaga daucoides Gaertn.,SPECIES,Plantae
163303069,166758,Turgenia latifolia (L.) Hoffm.,ACCEPTED,3034778,Turgenia latifolia (L.) Hoffm.,SPECIES,Plantae
163303071,166075,Anthriscus caucalis M.Bieb.,ACCEPTED,5371743,Anthriscus caucalis M.Bieb.,SPECIES,Plantae
163303073,166165,Caucalis platycarpos L.,ACCEPTED,3034523,Caucalis platycarpos L.,SPECIES,Plantae
163303074,166540,Peucedanum officinale L.,ACCEPTED,6026255,Peucedanum officinale L.,SPECIES,Plantae
163303075,166481,Myrrhis odorata Scop.,ACCEPTED,3034681,Myrrhis odorata (L.) Scop.,SPECIES,Plantae
163303076,166403,Levisticum officinale W.D.J.Koch,ACCEPTED,5371772,Levisticum officinale W.D.J.Koch,SPECIES,Plantae
163303077,166302,Falcaria vulgaris Bernh.,ACCEPTED,5371782,Falcaria vulgaris Bernh.,SPECIES,Plantae
163303078,166306,Foeniculum vulgare Mill.,ACCEPTED,3034922,Foeniculum vulgare Mill.,SPECIES,Plantae
163303079,166346,Heracleum sosnowskyi Manden.,ACCEPTED,3642949,Heracleum sosnowskyi Manden.,SPECIES,Plantae
163303080,166288,Eryngium planum L.,ACCEPTED,3034393,Eryngium planum L.,SPECIES,Plantae
163303081,166180,Chaerophyllum aureum L.,ACCEPTED,3642531,Chaerophyllum aureum L.,SPECIES,Plantae
163303082,166181,Chaerophyllum bulbosum L.,ACCEPTED,3034653,Chaerophyllum bulbosum L.,SPECIES,Plantae
163303083,166146,Bupleurum rotundifolium L.,ACCEPTED,3034554,Bupleurum rotundifolium L.,SPECIES,Plantae
163303084,166125,Bifora radians M.Bieb.,ACCEPTED,5371870,Bifora radians M.Bieb.,SPECIES,Plantae
163303085,166076,Anthriscus cerefolium Hoffm.,ACCEPTED,5371746,Anthriscus cerefolium (L.) Hoffm.,SPECIES,Plantae
163303086,166062,Anethum graveolens L.,ACCEPTED,3034646,Anethum graveolens L.,SPECIES,Plantae
163303087,166056,Ammi majus L.,ACCEPTED,3034182,Ammi majus L.,SPECIES,Plantae
163303090,166542,Phacelia tanacetifolia Benth.,ACCEPTED,2928226,Phacelia tanacetifolia Benth.,SPECIES,Plantae
163303093,166380,Lappula squarrosa Dumort.,ACCEPTED,2925756,Lappula squarrosa (Retz.) Dumort.,SPECIES,Plantae
163303095,166058,Amsinckia micrantha Suksdorf,SYNONYM,2925870,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,SPECIES,Plantae
163303096,166717,Symphytum asperum Lepech.,ACCEPTED,2926066,Symphytum asperum Lepech.,SPECIES,Plantae
163303097,166480,Myosotis sylvatica Hoffm.,ACCEPTED,5341175,Myosotis sylvatica Ehrh. ex Hoffm.,SPECIES,Plantae
163303098,166489,Nonea pulla DC.,ACCEPTED,7294644,Nonea pulla (L.) DC.,SPECIES,Plantae
163303099,166499,Omphalodes verna Moench,ACCEPTED,2926048,Omphalodes verna Moench,SPECIES,Plantae
163303100,166177,Cerinthe major L.,ACCEPTED,2926108,Cerinthe major L.,SPECIES,Plantae
163303101,166178,Cerinthe minor L.,ACCEPTED,7294722,Cerinthe minor L.,SPECIES,Plantae
163303102,166129,Borago officinalis L.,ACCEPTED,2926110,Borago officinalis L.,SPECIES,Plantae
163303106,166505,Onobrychis viciifolia Scop.,ACCEPTED,2972595,Onobrychis viciifolia Scop.,SPECIES,Plantae
163303108,166447,Medicago denticulata Willd.,SYNONYM,2965531,Medicago polymorpha L.,SPECIES,Plantae
163303110,166450,Medicago romanica Prodan,SYNONYM,2965367,Medicago falcata subsp. falcata,SUBSPECIES,Plantae
163303112,166445,Medicago arabica (L.) Huds.,ACCEPTED,2965527,Medicago arabica (L.) Huds.,SPECIES,Plantae
163303114,166557,Pisum arvense L.,SYNONYM,5347846,Lathyrus oleraceus Lam.,SPECIES,Plantae
163303116,166520,Oxytropis pilosa DC.,ACCEPTED,5361010,Oxytropis pilosa (L.) DC.,SPECIES,Plantae
163303118,166328,Glycine soja Siebold & Zucc.,SYNONYM,5359662,Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi,SUBSPECIES,Plantae
163303119,166327,Glycine max (L.) Merr.,ACCEPTED,5359660,Glycine max (L.) Merr.,SPECIES,Plantae
163303121,166743,Trifolium expansum Waldst. & Kit.,SYNONYM,7302638,Trifolium pratense subsp. pratense,SUBSPECIES,Plantae
163303123,166783,Vicia varia Host,SYNONYM,2974921,Vicia villosa subsp. varia (Host) Corb.,SUBSPECIES,Plantae
163303125,166751,Trigonella noeana Boiss.,SYNONYM,2965226,Medicago monantha (C.A.Mey.) Trautv.,SPECIES,Plantae
