taxonID,taxonKey,scientificName,action,acceptedKey,accepted
32456,148742838,Echinocystis lobata Torr. & A.Gray,scientificName_replaced_by_backbone_name,,
32335,148742844,Cucurbita pepo var. giromontiina GrebenÅ¡Ä .,scientificName_replaced_by_backbone_name,,
32220,148742847,Citrullus lanatus (Thunb.) Matsumura & Nakai,scientificName_replaced_by_backbone_name,,
33146,148742853,Nuphar japonicum DC.,scientificName_replaced_by_backbone_name,,
33552,148742868,Ribes Ã—pallidum Otto & Dietr.,not_matched_with_backbone,,
33235,148742876,Paeonia festiva Tausch,merged_with_accepted,201357710,Paeonia officinalis L.
33016,148742878,"Megachile rotundata (Fabricius, 1793)",scientificName_replaced_by_backbone_name,,
32803,148742883,Jovibarba sobolifera (J.Sims) Opiz,merged_with_accepted,201357719,Sempervivum globiferum L.
33686,148742887,Sedum spurium Bieb.,merged_with_accepted,201357721,Phedimus spurius (M.Bieb.) 't Hart
33687,148742889,Sedum telephium subsp. telephium,merged_with_accepted,201357722,Incertae sedis
33685,148742891,Sedum spectabile Bor.,merged_with_accepted,201357713,Hylotelephium spectabile (Boreau) H.Ohba
33682,148742905,Sedum hybridum,scientificName_replaced_by_backbone_name,,
32295,148742908,Crassula helmsii A.Berger,scientificName_replaced_by_backbone_name,,
31893,148742911,Astilbe ×arendsii Arends,merged_with_accepted,201357728,Astilbe japonica x chinensis x rosea
33650,148742919,Saxifraga geum L.,scientificName_replaced_by_backbone_name,,
32724,148742924,Heuchera micrantha x sanguinea,not_matched_with_backbone,,
31947,148742925,Bergenia crassifolia Fritsch,scientificName_replaced_by_backbone_name,,
31894,148742926,Astilboides tabularis Engl.,scientificName_replaced_by_backbone_name,,
32665,148742930,Haplothrips melaleucus,scientificName_replaced_by_backbone_name,,
33849,148742934,"Taeniothrips laricivorus Kratochvil, 1941",merged_with_accepted,201358036,"Thrips pini (Uzel, 1895)"
31772,148742938,"Anaphothrips orchidaceus Bagnall, 1909",merged_with_accepted,201358034,"Aurantothrips orchidaceus (Bagnall, 1990)"
32423,148742940,Diodia teres Walter,merged_with_accepted,201358292,Hexasepalum teres (Walter) J.H.Kirkbr.
32685,148742941,"Heliothrips femoralis O.M.Reuter, 1891",merged_with_accepted,201358035,"Hercinothrips femoralis (Reuter, 1891)"
32684,148742946,"Heliothrips bicinctus Bagnall, 1919",merged_with_accepted,201358037,"Hercinothrips bicinctus (Bagnall, 1919)"
32686,148742952,"Heliothrips haemorrhoidalis (BouchÃ©, 1833)",scientificName_replaced_by_backbone_name,,
32603,148742959,Galium murale All.,scientificName_replaced_by_backbone_name,,
33846,148742966,"Tachycines asynamorus Adelung, 1902",merged_with_accepted,201358044,"Diestrammena asynamora (Adelung, 1902)"
34043,148742973,Vincetoxicum nigrum Moench,scientificName_replaced_by_backbone_name,,
33284,148742981,Peperomia pellucida Kunth,scientificName_replaced_by_backbone_name,,
33880,148742988,"Theretra latreillei MacLeay, 1827",scientificName_replaced_by_backbone_name,,
33468,148742993,"Prays oleae (Bernard, 1788)",scientificName_replaced_by_backbone_name,,
33467,148742995,"Prays citri (Milliere, 1873)",scientificName_replaced_by_backbone_name,,
33007,148742996,Medicago lupulina var. glandulosa W.D.J.Koch,merged_with_accepted,201358250,Medicago lupulina L.
33013,148743000,Medicago sativa ssp. x varia,merged_with_accepted,201358228,Medicago sativa subsp. x varia
33318,148743002,Phaseolus leiospermus Torr. & A.Gray,merged_with_accepted,201358274,Strophostyles leiosperma (Torr. & A.Gray) Piper
33396,148743005,Pisum sativum subsp. arvense (L.) Asch. & Graebn.,merged_with_accepted,201358230,Incertae sedis
33872,148743008,Tetragonolobus purpureus Moench,merged_with_accepted,201358282,Lotus tetragonolobus L.
34035,148743011,Vicia narbonensis subsp. serratifolia (Jacq.) Arcang.,merged_with_accepted,201358277,Incertae sedis
34026,148743014,Vicia dalmatica A.Kern.,merged_with_accepted,201358229,Vicia tenuifolia Roth
33948,148743017,Trigonella monantha C.A.Mey.,merged_with_accepted,201358231,Medicago monantha Trautv.
33942,148743021,"Trifolium vesiculosum subsp. multistriatum (W.D.J.Koch) Gibelli & Belli, 1891",merged_with_accepted,201358266,Incertae sedis
32746,148743024,"Hofmannophila pseudospretella (Stainton, 1849)",scientificName_replaced_by_backbone_name,,
32562,148743030,"Eutelia adulatrix (Hubner, 1813)",scientificName_replaced_by_backbone_name,,
34028,148743034,Vicia ervilia Willd.,scientificName_replaced_by_backbone_name,,
34025,148743036,Vicia bithynica L.,scientificName_replaced_by_backbone_name,,
34033,148743038,Vicia melanops Sibth. & Sm.,scientificName_replaced_by_backbone_name,,
33165,148743045,Oinophila v-flava,scientificName_replaced_by_backbone_name,,
32160,148743049,Chamaecytisus supinus (L.) Link,merged_with_accepted,201358227,Cytisus hirsutus L.
32159,148743053,Chamaecytisus elongatus (Waldst. & Kit.) Link,merged_with_accepted,201358243,Cytisus elongatus Waldst. & Kit.
32099,148743055,Cassia tora L.,merged_with_accepted,201358247,Senna tora (L.) Roxb.
32365,148743059,Cytisus nigricans L.,merged_with_accepted,201358262,Lembotropis nigricans (L.) Griseb.
33882,148743060,Thermopsis montana Nutt. ex Torr. & A.Gray,scientificName_replaced_by_backbone_name,,
32477,148743065,"Elophila difflualis (Snellen, 1880)",merged_with_accepted,201357983,"Nymphula responsalis Walker, 1865"
33636,148743070,"Sameodes cancellalis Zeller, 1852",scientificName_replaced_by_backbone_name,,
33149,148743075,Nymphula enixalis,scientificName_replaced_by_backbone_name,,
33944,148743081,Trigonella caerulea Ser.,scientificName_replaced_by_backbone_name,,
33947,148743085,Trigonella gladiata M.Bieb.,scientificName_replaced_by_backbone_name,,
33210,148743087,"Ostrinia nubilalis (Hubner, 1796)",scientificName_replaced_by_backbone_name,,
33933,148743093,Trifolium ornithopodioides Sm.,scientificName_replaced_by_backbone_name,,
32492,148743094,Eoophyla bilinealis,not_matched_with_backbone,,
32478,148743096,Elophila manilensis,scientificName_replaced_by_backbone_name,,
33696,148743102,Sesbania sesban Merr.,scientificName_replaced_by_backbone_name,,
32040,148743122,"Calephelis virginiensis Gray, 1832",scientificName_replaced_by_backbone_name,,
32059,148743132,"Cameraria ohridella Deschka & Dimic, 1986",scientificName_replaced_by_backbone_name,,
31966,148743140,"Blastobasis lacticolella Rebel, 1940",scientificName_replaced_by_backbone_name,,
33009,148743143,Medicago polyceratia (L.) Trautv.,scientificName_replaced_by_backbone_name,,
33006,148743147,Medicago littoralis Loisel.,scientificName_replaced_by_backbone_name,,
33418,148743150,"Plodia interpunctella (Hubner, 1813)",scientificName_replaced_by_backbone_name,,
33102,148743151,"Myrlaea marmorata AlphÃ©raky, 1876",scientificName_replaced_by_backbone_name,,
32491,148743159,Eodiatraea rufescens,scientificName_replaced_by_backbone_name,,
32493,148743160,"Ephestia elutella (Hubner, 1796)",scientificName_replaced_by_backbone_name,,
32337,148743163,Cullen americanum Rydb.,scientificName_replaced_by_backbone_name,,
32318,148743166,"Cryptoblabes gnidiella (Milliere, 1867)",scientificName_replaced_by_backbone_name,,
32272,148743169,Coronilla scorpioides Koch,scientificName_replaced_by_backbone_name,,
33187,148743173,Orgyia turbata,scientificName_replaced_by_backbone_name,,
32853,148743187,Lathyrus ochrus DC.,scientificName_replaced_by_backbone_name,,
33648,148743193,"Saturnia pyri (Denis & Schiffermuller, 1775)",scientificName_replaced_by_backbone_name,,
32846,148743196,Lathyrus cicera,scientificName_replaced_by_backbone_name,,
32845,148743200,Lathyrus articulatus L.,merged_with_accepted,148743197,Lathyrus clymenum L.
32850,148743203,Lathyrus incurvus Willd.,scientificName_replaced_by_backbone_name,,
33990,148743205,"Vanessa carye (Hübner, 1812)",merged_with_accepted,201357995,"Cynthia carye Hübner, 1806-1816"
32815,148743208,Laburnum alpinum J.Presl,scientificName_replaced_by_backbone_name,,
32807,148743209,"Junonia atlites Linnaeus, 1763",scientificName_replaced_by_backbone_name,,
32817,148743211,Laburnum watereri Dippel,scientificName_replaced_by_backbone_name,,
32741,148743215,"Hipparchia statilinus (Hufnagel, 1766)",scientificName_replaced_by_backbone_name,,
32559,148743217,"Euploea core Cramer, 1780",scientificName_replaced_by_backbone_name,,
33005,148743221,Medicago intertexta Mill.,scientificName_replaced_by_backbone_name,,
32371,148743223,"Danaus genutia Cramer, 1779",scientificName_replaced_by_backbone_name,,
32929,148743228,"Lobesia botrana (Denis & Schiffermuller, 1775)",scientificName_replaced_by_backbone_name,,
32326,148743236,"Cryptophlebia leucotreta Meyrick, 1913",scientificName_replaced_by_backbone_name,,
32473,148743238,Ellisia nyctelea L.,scientificName_replaced_by_backbone_name,,
32032,148743240,"Cacoecimorpha pronubana (Hubner, 1799)",scientificName_replaced_by_backbone_name,,
33167,148743244,Omphalodes linifolia (L.) Moench,merged_with_accepted,201357738,"Iberodes linifolia (L.) Serrano, R.Carbajal & S.Ortiz"
31663,148743245,"Adoxophyes privatana Walker, 1863",scientificName_replaced_by_backbone_name,,
33811,148743248,"Spodoptera eridania Stoll, 1781",scientificName_replaced_by_backbone_name,,
32682,148743251,"Helicoverpa armigera (Hubner, 1808)",scientificName_replaced_by_backbone_name,,
31756,148743252,Amsinckia arenaria Suksd.,merged_with_accepted,201357762,Benthamia arenaria Druce
32449,148743253,Earisa ansargei,not_matched_with_backbone,,
32046,148743255,"Callopistria maillardi GuenÃ©e, 1862",scientificName_replaced_by_backbone_name,,
31871,148743256,"Ascalapha odorata Linnaeus, 1758",scientificName_replaced_by_backbone_name,,
31763,148743257,Amsinckia retrorsa Suksd.,merged_with_accepted,201357744,Amsinckia menziesii (Lehm.) A.Nels.Macbr.
31664,148743258,"Adris tyrannus GuenÃ©e, 1852",scientificName_replaced_by_backbone_name,,
31762,148743260,Amsinckia micrantha Suksdorf,merged_with_accepted,201357744,Amsinckia menziesii (Lehm.) A.Nels.Macbr.
33331,148743261,"Phobetron hipparchia Cramer, 1777",scientificName_replaced_by_backbone_name,,
31781,148743263,Anchusa arvensis subsp. orientalis (L.) Nordh.,merged_with_accepted,201357752,Incertae sedis
31632,148743264,Acharia apicalis,scientificName_replaced_by_backbone_name,,
33841,148743274,Symphytum uplandicum Nyman,scientificName_replaced_by_backbone_name,,
33142,148743284,Nonea pulla DC.,scientificName_replaced_by_backbone_name,,
33143,148743285,Nonea versicolor Sweet,scientificName_replaced_by_backbone_name,,
33916,148743286,"Trichodes apiarius (Linnaeus, 1758)",merged_with_accepted,201357874,"Attelabus apiarius Linnaeus, 1758"
33141,148743287,Nonea lutea DC.,scientificName_replaced_by_backbone_name,,
33282,148743289,Pentaglottis sempervirens (L.) L.H.Bailey,scientificName_replaced_by_backbone_name,,
32926,148743291,Lithospermum purpureocaeruleum,scientificName_replaced_by_backbone_name,,
32833,148743292,Lappula marginata GÃ¼rke,not_matched_with_backbone,,
32357,148743296,Cynoglossum amabile Stapf & Drummond,scientificName_replaced_by_backbone_name,,
33915,148743298,"Trichius zonatus Germar, 1829",merged_with_accepted,201357705,"Trichius gallicus Dejean, 1821"
32016,148743302,Brunnera macrophylla I.M.Johnst.,scientificName_replaced_by_backbone_name,,
33743,148743308,"Sitophilus zeamais Motschulsky, 1855",scientificName_replaced_by_backbone_name,,
33742,148743311,"Sitophilus oryzae Schoenherr, 1838",not_matched_with_backbone,,
33741,148743314,"Sitophilus granarius (Linnaeus & C., 1758)",scientificName_replaced_by_backbone_name,,
33309,148743322,"Phalacrus brisouti Rye, 1872",merged_with_accepted,201357802,"Phalacrus fimetarius (Fabricius, 1775)"
33158,148743335,"Oedemera subulata Olivier, 1794",merged_with_accepted,201357867,"Oedemera pthysica (Scopoli, 1763)"
32840,148743336,Laserpitium hispidum Bieb.,merged_with_accepted,201357939,"Silphiodaucus hispidus (M.Bieb.) Spalik, Wojew., Banasiak, Piwczyski & Reduron"
33120,148743338,"Necrobia rufipes (De Geer, 1775)",scientificName_replaced_by_backbone_name,,
33305,148743340,Peucedanum ostruthium (L.) Koch,merged_with_accepted,201357931,Imperatoria ostruthium L.
33373,148743344,Pimpinella saxifraga subsp. nigra (Mill.) Gaudin,merged_with_accepted,201357945,Incertae sedis
33280,148743346,"Peltis grossa (Linnaeus, 1758)",merged_with_accepted,201357717,"Silpha grossa Linnaeus, 1758"
31754,148743352,Ammi visnaga (L.) Lam.,merged_with_accepted,201357940,Visnaga daucoides Gaertn.
31816,148743355,Anthriscus cerefolium Hoffm.,scientificName_replaced_by_backbone_name,,
31957,148743359,Bifora testiculata Roth,scientificName_replaced_by_backbone_name,,
32971,148743360,Macrolister major,scientificName_replaced_by_backbone_name,,
33868,148743362,"Tenebrioides mauritanicus Linne, 1758",scientificName_replaced_by_backbone_name,,
32328,148743381,Cryptotaenia canadensis DC.,scientificName_replaced_by_backbone_name,,
32841,148743382,"Lasioderma serricorne (Fabricius, 1792)",scientificName_replaced_by_backbone_name,,
32384,148743385,Daucus carota subsp. sativus (Hoffm.) SchÃ¼bl. & Martens,not_matched_with_backbone,,
32749,148743395,"Holoparamecus kunzei AubÃ©, 1843",not_matched_with_backbone,,
33793,148743402,"Sphaericus gibboides Boieldieu, 1854",scientificName_replaced_by_backbone_name,,
33103,148743405,Myrrhis odorata Scop.,scientificName_replaced_by_backbone_name,,
33416,148743406,Pleurospermum austriacum Hoffm.,scientificName_replaced_by_backbone_name,,
33949,148743407,"Trigonogenius globulus Solier, 1849",scientificName_replaced_by_backbone_name,,
33347,148743408,Physospermum cornubiense DC.,scientificName_replaced_by_backbone_name,,
33140,148743415,"Niptus hololeucus (Falderman, 1836)",scientificName_replaced_by_backbone_name,,
33557,148743418,Ridolfia segetum Moris,scientificName_replaced_by_backbone_name,,
33900,148743420,Torilis leptophylla Rchb.f.,scientificName_replaced_by_backbone_name,,
32378,148743423,"Dasytes subaeneus SchÃ¶nherr, 1817",not_matched_with_backbone,,
33904,148743424,Trachyspermum ammi Sprague,scientificName_replaced_by_backbone_name,,
32659,148743432,Hacquetia epipactis (Scop.) DC.,merged_with_accepted,201357933,Sanicula epipactis E.H.L.Krause
33061,148743434,"Migneauxia orientalis Reitter, 1877",merged_with_accepted,201357790,"Migneauxia lederi Reitter, 1875"
32843,148743438,Lathridius bifasciatus,scientificName_replaced_by_backbone_name,,
32894,148743445,Leucothoe axillaris D.Don,scientificName_replaced_by_backbone_name,,
32781,148743449,Impatiens balfourii Hook.f.,scientificName_replaced_by_backbone_name,,
32323,148743453,"Cryptolestes pusillus (SchÃ¶nherr, 1817)",scientificName_replaced_by_backbone_name,,
33330,148743464,Phlox hortorum Bergmans,scientificName_replaced_by_backbone_name,,
32630,148743476,Gilia multicaulis Benth.,merged_with_accepted,148743475,Gilia achilleifolia Benth.
32793,148743479,"Ips cembrae Wood & Bright, 1992",merged_with_accepted,201357904,"Bostrichus cembrae Heer, 1836"
31769,148743484,Anagallis foemina Miller,merged_with_accepted,201358086,Lysimachia foemina (Mill.) U.Manns & Anderb.
33202,148743485,"Orthotomicus longicollis Wood & Bright, 1992",merged_with_accepted,201357910,"Bostrichus longicollis Gyllenhal, 1827"
31770,148743487,Anagallis monelli Bieb.,merged_with_accepted,201358084,Lysimachia arvensis (L.) U.Manns & Anderb.
33546,148743489,"Rhizopertha dominica (Fabricius, 1792)",merged_with_accepted,201357897,"Rhyzopertha dominica (Fabricius, 1792)"
31976,148743500,Bostrychlophites cornutus,not_matched_with_backbone,201357899,Bostrychoplites cornutus
31708,148743505,Alnus viridis (Chaix) DC.,merged_with_accepted,201358380,Alnus alnobetula (Ehrh.) K.Koch
32239,148743506,"Coccotrypes dactyliperda Eichhoff, 1878b",merged_with_accepted,201357906,"Bostrichus dactyliperda Fabricius & J.C., 1801"
31707,148743508,Alnus sinuata (Regel) Rydb.,merged_with_accepted,201358380,Alnus alnobetula (Ehrh.) K.Koch
31706,148743514,Alnus rugosa,scientificName_replaced_by_backbone_name,,
31978,148743525,"Bothrideres contractus (Dejean, 1835)",merged_with_accepted,201357792,"Bothrideres bipunctatus (Gmelin, 1790)"
33211,148743529,"Otiorhynchus apenninus Stierlin, 1883",merged_with_accepted,201357824,"Otiorhynchus armadillo (Rossi, 1792)"
33214,148743536,"Otiorhynchus dieckmanni Magnano, 1979",merged_with_accepted,201357815,"Otiorhynchus indefinitus Reitter, 1912"
32235,148743539,Cleome hassleriana Chod.,merged_with_accepted,201358386,Tarenaya hassleriana (Chodat) Iltis
33217,148743541,"Otiorhynchus salicicola Heyden, 1908",merged_with_accepted,201357808,"Otiorhynchus pseudonothus Apfelbeck, 1897"
32744,148743543,Hirschfeldia incana (L.) Lagreze-Fossat,merged_with_accepted,201358401,Sinapis incana L.
33526,148743545,Rapistrum rugosum subsp. orientale (L.) Arcang.,merged_with_accepted,201358391,Incertae sedis
34064,148743546,"Xylocleptes bispinus (Duftschmid, 1825)",scientificName_replaced_by_backbone_name,,
33525,148743548,Rapistrum rugosum subsp. linnaeanum Rouy & Foucaud,merged_with_accepted,201358399,Incertae sedis
33527,148743550,Rapistrum rugosum subsp. rugosum,merged_with_accepted,201358394,Incertae sedis
33884,148743553,Thlaspi caerulescens J.Presl & C.Presl,merged_with_accepted,201358395,Noccaea caerulescens (J.Presl & C.Presl) F.K.Mey.
31985,148743554,"Brachytemnus porcatus (Germar, 1824)",merged_with_accepted,201357806,"Cossonus porcatus Germar, 1824"
33885,148743556,Thlaspi caerulescens subsp. caerulescens,merged_with_accepted,201358402,Incertae sedis
32547,148743559,"Euophryum rufum (Broun, 1880)",merged_with_accepted,201357818,"Pentarthrum rufum Broun, 1880"
33886,148743561,Thlaspi perfoliatum L.,merged_with_accepted,201358393,Microthlaspi perfoliatum (L.) F.K.Mey.
32080,148743563,Cardaria draba (L.) Desv.,merged_with_accepted,201358404,Lepidium draba L.
33394,148743564,"Pissodes piniphilus Billberg, 1820",scientificName_replaced_by_backbone_name,,
31989,148743566,Brassica integrifolia var. carinata (A.Braun) O.E.Schulz,merged_with_accepted,201358400,Brassica carinata A.Braun
32273,148743568,Coronopus didymus (L.) Sm.,merged_with_accepted,201358403,Lepidium didymum L.
33414,148743569,"Platypus cylindrus (Fabricius & J.C., 1792)",scientificName_replaced_by_backbone_name,,
33524,148743574,Rapistrum rugosum All.,scientificName_replaced_by_backbone_name,,
33215,148743576,"Otiorhynchus fuscipes (Olivier, 1807)",merged_with_accepted,148743572,"Otiorhynchus tenebricosus (Herbst, 1784)"
33216,148743580,"Otiorhynchus lugdunensis Boheman, 1843",scientificName_replaced_by_backbone_name,,
33213,148743585,"Otiorhynchus aurifer Boheman, 1843",scientificName_replaced_by_backbone_name,,
32921,148743589,"Liparus glabrirostris Kuster, 1849",scientificName_replaced_by_backbone_name,,
32794,148743593,"Ips sexdentatus (Boerner & I.C.H., 1776)",scientificName_replaced_by_backbone_name,,
32999,148743603,Matthiola longipetala DC.,scientificName_replaced_by_backbone_name,,
32876,148743617,Lepidium neglectum Thell.,merged_with_accepted,148743615,Lepidium densiflorum Schrad.
31899,148743623,"Atomaria consanguinea Johnson, 1976",merged_with_accepted,201357854,"Atomaria punctithorax Reitter, 1888"
31715,148743631,Alyssum campestre Fisch. ex Hornem.,not_matched_with_backbone,,
31833,148743632,"Araeocerus fasciculatus (De Geer, 1775)",merged_with_accepted,201357862,"Araecerus fasciculatus (DeGeer & C., 1775)"
33324,148743640,"Philonthus parcus Sharp, 1874",merged_with_accepted,201357767,"Bisnius parcus Sharp, 1874"
33829,148743642,"Sunius propinquus (Brisout, 1867)",scientificName_replaced_by_backbone_name,,
31914,148743645,Aubrieta Ã—cultorum Bergmans,not_matched_with_backbone,,
31918,148743647,Aurinia saxatilis Desv.,scientificName_replaced_by_backbone_name,,
32658,148743656,"Gyrophaena joyioides WÃ¼sthoff, 1937",not_matched_with_backbone,,
31794,148743662,Aneurota sulcifrons,scientificName_replaced_by_backbone_name,,
32041,148743664,Calepina irregularis Thell.,scientificName_replaced_by_backbone_name,,
32056,148743667,Camelina alyssum subsp. integerrima (Celak.) Smejkal,scientificName_replaced_by_backbone_name,,
32058,148743672,Camelina sativa Crantz,scientificName_replaced_by_backbone_name,,
32207,148743680,Chorispora tenella DC.,scientificName_replaced_by_backbone_name,,
32243,148743681,"Coincya monensis subsp. cheiranthos (Vill.) Aedo, Leadlay & MuÃ±oz Garm.",scientificName_replaced_by_backbone_name,,
32393,148743683,"Dermestes undulatus Brahm, 1790",scientificName_replaced_by_backbone_name,,
32255,148743684,Conringia orientalis Dumort.,scientificName_replaced_by_backbone_name,,
32425,148743687,Diplotaxis erucoides DC.,scientificName_replaced_by_backbone_name,,
32426,148743688,Diplotaxis tenuifolia DC.,scientificName_replaced_by_backbone_name,,
32391,148743690,"Dermestes haemorrhoidalis KÃ¼ster, 1852",not_matched_with_backbone,,
32539,148743691,Erysimum x allionii,scientificName_replaced_by_backbone_name,,
32390,148743692,"Dermestes frischi Kugelann, 1792",scientificName_replaced_by_backbone_name,,
32389,148743694,"Dermestes ater De Geer, 1774",scientificName_replaced_by_backbone_name,,
32533,148743695,Erucastrum nasturtiifolium O.E.Schulz,scientificName_replaced_by_backbone_name,,
32531,148743697,Erucaria hispanica Druce,scientificName_replaced_by_backbone_name,,
32532,148743699,Erucastrum gallicum O.E.Schulz,scientificName_replaced_by_backbone_name,,
32536,148743704,Erysimum cheiri Crantz,scientificName_replaced_by_backbone_name,,
31812,148743706,"Anthrenus flavipes LeConte, 1854",scientificName_replaced_by_backbone_name,,
33891,148743708,Thunbergia alata Sims,scientificName_replaced_by_backbone_name,,
33695,148743714,Sesamum orientale,scientificName_replaced_by_backbone_name,,
33063,148743732,Mimulus guttatus,scientificName_replaced_by_backbone_name,,
32842,148743733,"Latheticus oryzae Waterhouse, 1880",scientificName_replaced_by_backbone_name,,
33470,148743735,Proboscidea louisianica,scientificName_replaced_by_backbone_name,,
32577,148743747,Forsythia suspensa Vahl,scientificName_replaced_by_backbone_name,,
32576,148743748,Forsythia intermedia Zabel,scientificName_replaced_by_backbone_name,,
32633,148743770,Glandularia hybrida (Groenland & RÃ¼mpler) G.L.Nesom & Pruski,scientificName_replaced_by_backbone_name,,
33022,148743771,"Melanophila cyanea (Fabricius, 1775)",merged_with_accepted,201357720,"Phaenops cyanea (Fabricius, 1775)"
32907,148743780,Linaria bordiana subsp. kralikiana (Maire) D.A.Sutton,merged_with_accepted,201357922,Incertae sedis
33403,148743782,Plantago coronopus subsp. weldenii (Rchb.) Arcangeli,merged_with_accepted,201357916,Incertae sedis
33405,148743786,Plantago lanceolata subsp. altissima (L.) Nyman,merged_with_accepted,201357914,Incertae sedis
34012,148743789,Veronica austriaca subsp. teucrium (L.) D.A.Webb,merged_with_accepted,201357908,Incertae sedis
34020,148743793,"Veronica polita subsp. ludwigiana E.Lehm., 1909",merged_with_accepted,201357909,Incertae sedis
34019,148743798,Veronica polita Fries,scientificName_replaced_by_backbone_name,,
32317,148743808,"Cryptamorpha desjardinsii (GuÃ©rin-MÃ©neville, 1844)",scientificName_replaced_by_backbone_name,,
31679,148743809,"Ahasverus advena (Waltl, 1834)",scientificName_replaced_by_backbone_name,,
31657,148743813,"Acrotrichis insularis (MÃ¤klin, 1852)",scientificName_replaced_by_backbone_name,,
31659,148743815,Actidium coarctatum (Haliday),scientificName_replaced_by_backbone_name,,
32301,148743823,"Crepidodera brevicollis J.Daniel, 1904",merged_with_accepted,201357836,"Neocrepidodera brevicollis (Daniel, 1904)"
33062,148743826,"Mimosestes mimosae (Fabricius, 1781)",scientificName_replaced_by_backbone_name,,
32914,148743829,Linaria repens Mill.,scientificName_replaced_by_backbone_name,,
32015,148743830,"Bruchus pisorum (Linnaeus, 1758)",scientificName_replaced_by_backbone_name,,
32913,148743831,Linaria reflexa Desf.,scientificName_replaced_by_backbone_name,,
32910,148743835,Linaria maroccana Hook.f.,scientificName_replaced_by_backbone_name,,
32912,148743839,Linaria purpurea Mill.,scientificName_replaced_by_backbone_name,,
32767,148743841,"Hylotrupes bajalus Blatchley, 1910",merged_with_accepted,201357740,"Hylotrupes bajulus (Linné, 1758)"
32906,148743842,Linaria alpina Mill.,scientificName_replaced_by_backbone_name,,
33069,148743845,Misopates calycinum (Lam.) Rothm.,scientificName_replaced_by_backbone_name,,
33020,148743846,"Megopis scabricornis Kovács, 1998",merged_with_accepted,201357735,"Aegosoma scabricorne (Scopoli, 1763)"
33070,148743847,Misopates orontium Raf.,scientificName_replaced_by_backbone_name,,
32355,148743849,Cymbalaria pallida Wettst.,scientificName_replaced_by_backbone_name,,
33917,148743851,"Trichoferus cinereus Cartier, 2002",merged_with_accepted,201357743,"Trichoferus holosericeus (Rossi, 1790)"
32354,148743852,"Cymbalaria muralis G.Gaertn., B.Mey. & Schreb.",scientificName_replaced_by_backbone_name,,
32248,148743855,Collinsia heterophylla Graham,scientificName_replaced_by_backbone_name,,
31802,148743856,"Anoplodera virens Gressitt, 1947",merged_with_accepted,201357730,"Lepturobosca virens (Linné, 1758)"
31801,148743867,"Anoplodera reyi (Heyden, 1889)",merged_with_accepted,201357750,"Anastrangalia reyi (Heyden, 1889)"
33570,148743873,"Rosalia alpina (LinnÃ©, 1758)",scientificName_replaced_by_backbone_name,,
33688,148743876,"Semanotus undatus (LinnÃ©, 1758)",scientificName_replaced_by_backbone_name,,
31709,148743877,Alonsoa warscewiczii Regel,merged_with_accepted,201357893,Alonsoa meridionalis Kuntze
32826,148743889,Lamiastrum galeobdolon subsp. argentatum (Smejkal) Stace,merged_with_accepted,201357873,Incertae sedis
33050,148743890,"Mesosa curculionoides (LinnÃ©, 1761)",scientificName_replaced_by_backbone_name,,
33645,148743893,Satureja grandiflora (L.) Scheele,merged_with_accepted,201357842,Drymosiphon grandiflorus (L.) Melnikov
32515,148743894,"Ergates faber (LinnÃ©, 1761)",scientificName_replaced_by_backbone_name,,
31984,148743898,"Brachyta interrogationis (LinnÃ©, 1758)",scientificName_replaced_by_backbone_name,,
33647,148743899,Satureja menthifolia (Host) Fritsch,merged_with_accepted,201357882,Clinopodium menthifolium (Host) Stace
32439,148743902,Dracocephalum sibiricum (L.) L.,merged_with_accepted,201357833,Nepeta sibirica L.
33813,148743908,Stachys annua L.,scientificName_replaced_by_backbone_name,,
33819,148743909,"Stephanitis rhododendri Horvath, 1905",scientificName_replaced_by_backbone_name,,
33952,148743914,"Trioza apicalis Foerster, 1848",merged_with_accepted,201357926,"Dyspersa apicalis (Foerster, 1848)"
33893,148743916,Thymus serpyllum Ã— vulgaris,scientificName_replaced_by_backbone_name,,
33200,148743922,"Orthezia insignis Browne, 1887",merged_with_accepted,201357937,"Insignorthezia insignis (Browne, 1887)"
31935,148743928,Ballota nigra subsp. foetida (Lam.) Hayek,scientificName_replaced_by_backbone_name,,
32479,148743936,Elsholtzia ciliata (Thunb.) Hylander,scientificName_replaced_by_backbone_name,,
32599,148743938,Galeopsis pubescens Bess.,scientificName_replaced_by_backbone_name,,
33611,148743941,Saissetia oleae Olivier,scientificName_replaced_by_backbone_name,,
33041,148743950,Mentha spicata var. crispa (Benth.) Danert,merged_with_accepted,148743949,Mentha spicata L.
33038,148743954,Mentha piperita L.,scientificName_replaced_by_backbone_name,,
33044,148743956,Mentha x gracilis Subspicata,not_matched_with_backbone,,
33035,148743959,Mentha longifolia Huds.,scientificName_replaced_by_backbone_name,,
33125,148743963,Nepeta faassenii Bergmans ex Stearn,scientificName_replaced_by_backbone_name,,
33415,148743970,Plectranthus fruticosus L'HÃ©r.,not_matched_with_backbone,,
33486,148743971,"Pseudococcus obscurus Essig, 1909",merged_with_accepted,201357942,"Pseudococcus viburni (Signoret, 1875)"
33474,148743972,Prunella laciniata L.,scientificName_replaced_by_backbone_name,,
33348,148743973,Physostegia virginiana Benth.,scientificName_replaced_by_backbone_name,,
