taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
148742703,2888740,DK,present,introduced,,,,
148742704,8355821,DK,present,introduced,,,,
148742706,2888797,DK,present,introduced,,,,
148742707,1995651,DK,present,introduced,,,,
148742712,1995454,DK,present,introduced,,,,
148742714,1995432,DK,present,introduced,,,,
148742717,5150245,DK,present,introduced,,,,
148742719,5150248,DK,present,introduced,,,,
148742723,2000204,DK,present,introduced,,,,
148742724,2932944,DK,present,introduced,,,,
148742725,2928755,DK,present,introduced,,,,
148742726,7894250,DK,present,introduced,,,,
148742727,2000152,DK,present,introduced,,,,
148742728,2928751,DK,present,introduced,,,,
148742730,5151589,DK,present,introduced,,,,
148742731,2928835,DK,present,introduced,,,,
148742732,2928809,DK,present,introduced,,,,
148742734,5341754,DK,present,introduced,,,,
148742735,2928761,DK,present,introduced,,,,
148742736,2928775,DK,present,introduced,,,,
148742737,2928765,DK,present,introduced,,,,
148742738,2928774,DK,present,introduced,,,,
148742739,1997400,DK,present,introduced,,,,
148742740,5341797,DK,present,introduced,,,,
148742741,1996296,DK,present,introduced,,,,
148742742,5341792,DK,present,introduced,,,,
148742743,5341813,DK,present,introduced,,,,
148742744,8969026,DK,present,introduced,,,,
148742745,5341784,DK,present,introduced,,,,
148742746,2928861,DK,present,introduced,,,,
148742747,1997215,DK,present,introduced,,,,
148742748,2928863,DK,present,introduced,,,,
148742750,5341850,DK,present,introduced,,,,
148742752,2928843,DK,present,introduced,,,,
148742753,1450317,DK,present,introduced,,,,
148742755,2930262,DK,present,introduced,,,,
148742757,2931237,DK,present,introduced,,,,
148742758,3802956,DK,present,introduced,,,,
148742759,1477054,DK,present,introduced,,,,
148742760,6290046,DK,present,introduced,,,,
148742761,2930439,DK,present,introduced,,,,
148742762,2930137,DK,present,introduced,,,,
148742763,2930617,DK,present,introduced,,,,
148742764,1464719,DK,present,introduced,,,,
148742765,2932146,DK,present,introduced,,,,
148742766,2931104,DK,present,introduced,,,,
148742768,2932184,DK,present,introduced,,,,
148742770,2930222,DK,present,introduced,,,,
148742773,2929362,DK,present,introduced,,,,
148742774,1552980,DK,present,introduced,,,,
148742775,2932011,DK,present,introduced,,,,
148742776,1553384,DK,present,introduced,,,,
148742777,2929710,DK,present,introduced,,,,
148742778,8280931,DK,present,introduced,,,,
148742780,2929892,DK,present,introduced,,,,
148742798,1524843,DK,present,introduced,,,,
148742799,7324159,DK,present,introduced,,,,
148742800,2928576,DK,present,introduced,,,,
148742801,2928584,DK,present,introduced,,,,
148742802,2928538,DK,present,introduced,,,,
148742803,1544340,DK,present,introduced,,,,
148742805,2928531,DK,present,introduced,,,,
148742806,1599061,DK,present,introduced,,,,
148742807,7324560,DK,present,introduced,,,,
148742808,1599075,DK,present,introduced,,,,
148742809,3678857,DK,present,introduced,,,,
148742810,5081331,DK,present,introduced,,,,
148742811,7162908,DK,present,introduced,,,,
148742812,1595831,DK,present,introduced,,,,
148742813,2927530,DK,present,introduced,,,,
148742814,2927522,DK,present,introduced,,,,
148742815,7620080,DK,present,introduced,,,,
148742816,1595212,DK,present,introduced,,,,
148742817,3678256,DK,present,introduced,,,,
148742819,3678616,DK,present,introduced,,,,
148742820,1574962,DK,present,introduced,,,,
148742821,3678623,DK,present,introduced,,,,
148742823,1574948,DK,present,introduced,,,,
148742824,3678949,DK,present,introduced,,,,
148742827,1575603,DK,present,introduced,,,,
148742832,2874538,DK,present,introduced,,,,
148742834,2874672,DK,present,introduced,,,,
148742836,2874680,DK,present,introduced,,,,
148742837,1419902,DK,present,introduced,,,,
148742838,5331404,DK,present,introduced,,,,
148742840,2874570,DK,present,introduced,,,,
