taxonID,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
https://www.gbif.org/species/7294673,SE,present,introduced,,,,
https://www.gbif.org/species/7294681,BE,present,introduced,casual,horticulture,1955/1983,"https://www.gbif.org/species/141266341: Pulmonaria longifolia (Bast.) Boreau in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7294722,BE,present,introduced,casual,seedcontaminant,1883/1957,"https://www.gbif.org/species/141266332: Cerinthe minor L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7294722,BE,present,introduced,na,na,,"https://www.gbif.org/species/141266332: Cerinthe minor L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7294722,BG,present,introduced,,,,
https://www.gbif.org/species/7294722,CZ,present,introduced,,,,
https://www.gbif.org/species/7294722,DK,present,introduced,,,,
https://www.gbif.org/species/7294722,LV,present,introduced,,,,
https://www.gbif.org/species/7294722,LI,present,introduced,,,,
https://www.gbif.org/species/7294722,CH,present,introduced,,,,
https://www.gbif.org/species/7294723,FR,present,introduced,,,2020,
https://www.gbif.org/species/7294771,BE,present,introduced,casual,na,2005/2005,"https://www.gbif.org/species/141266355: Heliotropium suaveolens Bieb. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7294771,FR,present,introduced,,,2020,
https://www.gbif.org/species/7294850,FR,present,introduced,,,2020,
https://www.gbif.org/species/7295019,PL,present,introduced,,,,
https://www.gbif.org/species/7295322,FR,present,introduced,,,2020,
https://www.gbif.org/species/7295330,DK,present,introduced,,,,
https://www.gbif.org/species/7295374,BE,present,introduced,established,horticulture|seedcontaminant,1828/2025,"https://www.gbif.org/species/141266348: Anchusa officinalis L. subsp. officinalis in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7295374,BE,present,introduced,na,na,,"https://www.gbif.org/species/141266348: Anchusa officinalis L. subsp. officinalis in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7295483,FR,present,introduced,,,2020,
https://www.gbif.org/species/7295525,FR,present,introduced,,,2020,
https://www.gbif.org/species/7296375,BE,present,introduced,casual,horticulture,2020/2020,"https://www.gbif.org/species/168400439: Viola hederacea Labill. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7296398,SE,present,introduced,,,,
https://www.gbif.org/species/7296422,CZ,present,introduced,,,,
https://www.gbif.org/species/7296679,LV,present,introduced,,,,
https://www.gbif.org/species/7296768,GB,present,introduced,,,,
https://www.gbif.org/species/7296833,PT,present,introduced,,,,
https://www.gbif.org/species/7298130,FR,present,introduced,,,2020,
https://www.gbif.org/species/7298716,CY,present,introduced,cultivated,horticulture,,"Meikle RD (1985) Flora of Cyprus, Vol. 2. | Gennadios P (2015) Cultivated exotic plants. Dasponos 63: 7-11."
https://www.gbif.org/species/7298716,CY,present,introduced,cultivated,ornamentalnonhorticulture,,"Meikle RD (1985) Flora of Cyprus, Vol. 2. | Gennadios P (2015) Cultivated exotic plants. Dasponos 63: 7-11."
https://www.gbif.org/species/7298849,CZ,present,introduced,,,,
https://www.gbif.org/species/7298858,BE,present,introduced,casual,seedcontaminant,1823/1906,"https://www.gbif.org/species/141267061: Valerianella coronata (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7298858,BE,present,introduced,na,na,,"https://www.gbif.org/species/141267061: Valerianella coronata (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7298858,BG,present,introduced,,,,
https://www.gbif.org/species/7298858,PL,present,introduced,,,,
https://www.gbif.org/species/7298880,FR,present,introduced,,,2020,
https://www.gbif.org/species/7298966,IT,present,introduced,,,,
https://www.gbif.org/species/7298981,DK,present,introduced,,,,
https://www.gbif.org/species/7298987,BE,present,introduced,established,transportationhabitatmaterial,2019/2025,"https://www.gbif.org/species/168400573: Centranthus calcitrapae (L.) Dufr. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7298987,GB,present,introduced,,,,
https://www.gbif.org/species/7298997,DK,present,introduced,,,,
https://www.gbif.org/species/7299553,CZ,present,introduced,,,,
https://www.gbif.org/species/7299553,FR,present,introduced,,,2020,
https://www.gbif.org/species/7299833,IT,present,introduced,,,,
https://www.gbif.org/species/7300214,AT,present,introduced,,,,
https://www.gbif.org/species/7300214,CZ,present,introduced,,,,
https://www.gbif.org/species/7300214,IE,present,introduced,,,,
https://www.gbif.org/species/7300214,SI,present,introduced,,,,
https://www.gbif.org/species/7300239,AM,present,introduced,,,,
https://www.gbif.org/species/7300252,IE,present,introduced,,,,
https://www.gbif.org/species/7300252,GB,present,introduced,,,,
https://www.gbif.org/species/7300414,BE,present,introduced,na,na,2012/2022,"https://www.gbif.org/species/206106012: Epimedium pinnatum in Swinnen K, Bronne L, Herremans M, Gielen K, Adriaens T, Baartmans T, Baert D, Baltus H, Barendse R, Boeraeve M, Boers K, Bogaert J, Bosteels Y, Bouillard N, Claerebout S, De Knijf G, De Beer D, De Smedt P, De Cock R, De Grave D, De Ketelaere A, De Witte J, Deblauwe I, Decrick L, Dekeukeleire D, Deraedt H, Devalez J, D'Haeseleer J, Driessens G, Drukker D, Eysermans D, Fagot J, Hendrickx R, Jooris R, Langeraert W, Lavreys E, Lock K, Logghe G, Maes K, Mayon N, Moonen E, Mortelmans J, Muls D, Opdekamp W, Peeters K, Pieters R, Pollet M, Ravoet J, Rhebergen F, Schneider A, Schoonvaere K, Segers S, Septor R, Soors J, Speybroeck J, Steeman C, Steeman R, Thomaes A, Uitterhaegen B, van Doorn L, van der Schoot P, Van den Neucker T, van den Berg E, Van Sanden P, Van De Poel S, Van Steenwinkel C, Vanormelingen P, Vantieghem P, Veraghtert W, Verbelen D, Verbeylen G, Verhaeghe F, Verheyde F, Vermeiren H, Vertommen W, Zeegers T, Lambrechts J, Vanreusel W, Paquet J, Desmet P (2025). Waarnemingen.be / observations.be - List of species observed in Belgium. Version 1.3. Natuurpunt. Checklist dataset https://doi.org/10.15468/a7wkuh"
https://www.gbif.org/species/7300414,BE,present,introduced,na,na,2020/2022,"https://www.gbif.org/species/206106012: Epimedium pinnatum in Swinnen K, Bronne L, Herremans M, Gielen K, Adriaens T, Baartmans T, Baert D, Baltus H, Barendse R, Boeraeve M, Boers K, Bogaert J, Bosteels Y, Bouillard N, Claerebout S, De Knijf G, De Beer D, De Smedt P, De Cock R, De Grave D, De Ketelaere A, De Witte J, Deblauwe I, Decrick L, Dekeukeleire D, Deraedt H, Devalez J, D'Haeseleer J, Driessens G, Drukker D, Eysermans D, Fagot J, Hendrickx R, Jooris R, Langeraert W, Lavreys E, Lock K, Logghe G, Maes K, Mayon N, Moonen E, Mortelmans J, Muls D, Opdekamp W, Peeters K, Pieters R, Pollet M, Ravoet J, Rhebergen F, Schneider A, Schoonvaere K, Segers S, Septor R, Soors J, Speybroeck J, Steeman C, Steeman R, Thomaes A, Uitterhaegen B, van Doorn L, van der Schoot P, Van den Neucker T, van den Berg E, Van Sanden P, Van De Poel S, Van Steenwinkel C, Vanormelingen P, Vantieghem P, Veraghtert W, Verbelen D, Verbeylen G, Verhaeghe F, Verheyde F, Vermeiren H, Vertommen W, Zeegers T, Lambrechts J, Vanreusel W, Paquet J, Desmet P (2025). Waarnemingen.be / observations.be - List of species observed in Belgium. Version 1.3. Natuurpunt. Checklist dataset https://doi.org/10.15468/a7wkuh"
https://www.gbif.org/species/7300414,BE,present,introduced,na,na,2012/2012,"https://www.gbif.org/species/206106012: Epimedium pinnatum in Swinnen K, Bronne L, Herremans M, Gielen K, Adriaens T, Baartmans T, Baert D, Baltus H, Barendse R, Boeraeve M, Boers K, Bogaert J, Bosteels Y, Bouillard N, Claerebout S, De Knijf G, De Beer D, De Smedt P, De Cock R, De Grave D, De Ketelaere A, De Witte J, Deblauwe I, Decrick L, Dekeukeleire D, Deraedt H, Devalez J, D'Haeseleer J, Driessens G, Drukker D, Eysermans D, Fagot J, Hendrickx R, Jooris R, Langeraert W, Lavreys E, Lock K, Logghe G, Maes K, Mayon N, Moonen E, Mortelmans J, Muls D, Opdekamp W, Peeters K, Pieters R, Pollet M, Ravoet J, Rhebergen F, Schneider A, Schoonvaere K, Segers S, Septor R, Soors J, Speybroeck J, Steeman C, Steeman R, Thomaes A, Uitterhaegen B, van Doorn L, van der Schoot P, Van den Neucker T, van den Berg E, Van Sanden P, Van De Poel S, Van Steenwinkel C, Vanormelingen P, Vantieghem P, Veraghtert W, Verbelen D, Verbeylen G, Verhaeghe F, Verheyde F, Vermeiren H, Vertommen W, Zeegers T, Lambrechts J, Vanreusel W, Paquet J, Desmet P (2025). Waarnemingen.be / observations.be - List of species observed in Belgium. Version 1.3. Natuurpunt. Checklist dataset https://doi.org/10.15468/a7wkuh"
https://www.gbif.org/species/7300922,BE,present,introduced,casual,contaminantnursery,1980/1980,"https://www.gbif.org/species/141264884: Pilea hyalina Fenzl in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7301008,FR,present,introduced,,,2020,
https://www.gbif.org/species/7301010,CY,present,introduced,cultivated,seedcontaminant,1955/1955,"Meikle RD (1985) Flora of Cyprus, Vol. 2. | EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/"
https://www.gbif.org/species/7301010,CY,present,introduced,,,,
https://www.gbif.org/species/7301010,PT,present,introduced,,,,
https://www.gbif.org/species/7301210,DK,present,introduced,,,,
https://www.gbif.org/species/7301210,SE,present,introduced,,,,
https://www.gbif.org/species/7302355,BE,present,introduced,na,na,1982/2023,"https://www.gbif.org/species/206099708: Vicia villosa in Swinnen K, Bronne L, Herremans M, Gielen K, Adriaens T, Baartmans T, Baert D, Baltus H, Barendse R, Boeraeve M, Boers K, Bogaert J, Bosteels Y, Bouillard N, Claerebout S, De Knijf G, De Beer D, De Smedt P, De Cock R, De Grave D, De Ketelaere A, De Witte J, Deblauwe I, Decrick L, Dekeukeleire D, Deraedt H, Devalez J, D'Haeseleer J, Driessens G, Drukker D, Eysermans D, Fagot J, Hendrickx R, Jooris R, Langeraert W, Lavreys E, Lock K, Logghe G, Maes K, Mayon N, Moonen E, Mortelmans J, Muls D, Opdekamp W, Peeters K, Pieters R, Pollet M, Ravoet J, Rhebergen F, Schneider A, Schoonvaere K, Segers S, Septor R, Soors J, Speybroeck J, Steeman C, Steeman R, Thomaes A, Uitterhaegen B, van Doorn L, van der Schoot P, Van den Neucker T, van den Berg E, Van Sanden P, Van De Poel S, Van Steenwinkel C, Vanormelingen P, Vantieghem P, Veraghtert W, Verbelen D, Verbeylen G, Verhaeghe F, Verheyde F, Vermeiren H, Vertommen W, Zeegers T, Lambrechts J, Vanreusel W, Paquet J, Desmet P (2025). Waarnemingen.be / observations.be - List of species observed in Belgium. Version 1.3. Natuurpunt. Checklist dataset https://doi.org/10.15468/a7wkuh"
https://www.gbif.org/species/7302355,BE,present,introduced,na,na,2009/2022,"https://www.gbif.org/species/206099708: Vicia villosa in Swinnen K, Bronne L, Herremans M, Gielen K, Adriaens T, Baartmans T, Baert D, Baltus H, Barendse R, Boeraeve M, Boers K, Bogaert J, Bosteels Y, Bouillard N, Claerebout S, De Knijf G, De Beer D, De Smedt P, De Cock R, De Grave D, De Ketelaere A, De Witte J, Deblauwe I, Decrick L, Dekeukeleire D, Deraedt H, Devalez J, D'Haeseleer J, Driessens G, Drukker D, Eysermans D, Fagot J, Hendrickx R, Jooris R, Langeraert W, Lavreys E, Lock K, Logghe G, Maes K, Mayon N, Moonen E, Mortelmans J, Muls D, Opdekamp W, Peeters K, Pieters R, Pollet M, Ravoet J, Rhebergen F, Schneider A, Schoonvaere K, Segers S, Septor R, Soors J, Speybroeck J, Steeman C, Steeman R, Thomaes A, Uitterhaegen B, van Doorn L, van der Schoot P, Van den Neucker T, van den Berg E, Van Sanden P, Van De Poel S, Van Steenwinkel C, Vanormelingen P, Vantieghem P, Veraghtert W, Verbelen D, Verbeylen G, Verhaeghe F, Verheyde F, Vermeiren H, Vertommen W, Zeegers T, Lambrechts J, Vanreusel W, Paquet J, Desmet P (2025). Waarnemingen.be / observations.be - List of species observed in Belgium. Version 1.3. Natuurpunt. Checklist dataset https://doi.org/10.15468/a7wkuh"
https://www.gbif.org/species/7302355,BE,present,introduced,na,na,2002/2023,"https://www.gbif.org/species/206099708: Vicia villosa in Swinnen K, Bronne L, Herremans M, Gielen K, Adriaens T, Baartmans T, Baert D, Baltus H, Barendse R, Boeraeve M, Boers K, Bogaert J, Bosteels Y, Bouillard N, Claerebout S, De Knijf G, De Beer D, De Smedt P, De Cock R, De Grave D, De Ketelaere A, De Witte J, Deblauwe I, Decrick L, Dekeukeleire D, Deraedt H, Devalez J, D'Haeseleer J, Driessens G, Drukker D, Eysermans D, Fagot J, Hendrickx R, Jooris R, Langeraert W, Lavreys E, Lock K, Logghe G, Maes K, Mayon N, Moonen E, Mortelmans J, Muls D, Opdekamp W, Peeters K, Pieters R, Pollet M, Ravoet J, Rhebergen F, Schneider A, Schoonvaere K, Segers S, Septor R, Soors J, Speybroeck J, Steeman C, Steeman R, Thomaes A, Uitterhaegen B, van Doorn L, van der Schoot P, Van den Neucker T, van den Berg E, Van Sanden P, Van De Poel S, Van Steenwinkel C, Vanormelingen P, Vantieghem P, Veraghtert W, Verbelen D, Verbeylen G, Verhaeghe F, Verheyde F, Vermeiren H, Vertommen W, Zeegers T, Lambrechts J, Vanreusel W, Paquet J, Desmet P (2025). Waarnemingen.be / observations.be - List of species observed in Belgium. Version 1.3. Natuurpunt. Checklist dataset https://doi.org/10.15468/a7wkuh"
https://www.gbif.org/species/7302754,AT,present,introduced,,,,
https://www.gbif.org/species/7302754,GB,present,introduced,,,,
https://www.gbif.org/species/7303015,SI,present,introduced,,,,
https://www.gbif.org/species/7303024,BE,present,introduced,casual,contaminantonanimals,1895/1948,"https://www.gbif.org/species/141265529: Plantago myosuros Lam. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7303060,CZ,present,introduced,,,,
https://www.gbif.org/species/7303104,BE,present,introduced,casual,seedcontaminant,1884/2017,"https://www.gbif.org/species/141265530: Plantago afra L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7303104,BE,present,introduced,na,na,,"https://www.gbif.org/species/141265530: Plantago afra L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7303104,BG,present,introduced,,,,
https://www.gbif.org/species/7303104,CZ,present,introduced,,,,
https://www.gbif.org/species/7303104,DK,present,introduced,,,,
https://www.gbif.org/species/7303104,PL,present,introduced,,,,
https://www.gbif.org/species/7303117,AT,present,introduced,,,,
https://www.gbif.org/species/7303117,BE,present,introduced,casual,transportationhabitatmaterial,2016/2020,"https://www.gbif.org/species/141265519: Plantago sempervirens Crantz in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7303117,RO,present,introduced,,,,
https://www.gbif.org/species/7303475,CY,present,introduced,cultivated,horticulture,,Gennadios P (2015) Cultivated exotic plants. Dasoponos 63: 7-11.
https://www.gbif.org/species/7303522,CY,present,introduced,cultivated,horticulture,,Gennadios P (2015) Cultivated exotic plants. Dasoponos 63: 7-11.
https://www.gbif.org/species/7303616,NO,present,introduced,,escape: ornamental purpose other than horticulture,1924,
https://www.gbif.org/species/7303616,SE,present,introduced,,,,
https://www.gbif.org/species/7303616,CH,present,introduced,,,,
https://www.gbif.org/species/7303616,GB,present,introduced,,,,
https://www.gbif.org/species/7306277,DK,present,introduced,,,,
https://www.gbif.org/species/7306652,SE,present,introduced,,,,
https://www.gbif.org/species/7307138,CZ,present,introduced,,,,
https://www.gbif.org/species/7307327,BE,present,introduced,casual,horticulture,2007/2018,"https://www.gbif.org/species/141266227: Agastache rugosa (Fisch. & C.A. Mey.) O. Kuntze in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7307327,BE,present,introduced,na,na,,"https://www.gbif.org/species/141266227: Agastache rugosa (Fisch. & C.A. Mey.) O. Kuntze in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7307327,NO,present,introduced,,escape: ornamental purpose other than horticulture,2008,
https://www.gbif.org/species/7307327,PL,present,introduced,,,,
https://www.gbif.org/species/7307492,BY,present,introduced,,,,
https://www.gbif.org/species/7307492,BE,present,introduced,established,na,1850/2025,"https://www.gbif.org/species/141266247: Leonurus quinquelobatus Gilib. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7307492,BE,present,introduced,na,na,,"https://www.gbif.org/species/141266247: Leonurus quinquelobatus Gilib. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7307492,IT,present,introduced,,,,
https://www.gbif.org/species/7307492,LV,present,introduced,,,,
https://www.gbif.org/species/7307492,NO,present,introduced,,transport - contaminant: seed contaminant,,
https://www.gbif.org/species/7307492,NO,present,introduced,,transport - stowaway: hitchhikers on ship/boat (excluding ballast water and hull fouling),,
https://www.gbif.org/species/7307592,CZ,present,introduced,,,,
https://www.gbif.org/species/7307592,SE,present,introduced,,,,
https://www.gbif.org/species/7307829,BE,present,introduced,casual,horticulture,2006/2006,"https://www.gbif.org/species/141266261: Lavandula dentata L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7307829,FR,present,introduced,,,2020,
https://www.gbif.org/species/7307829,IT,present,introduced,,,,
https://www.gbif.org/species/7307829,ES,present,introduced,,,2019,
https://www.gbif.org/species/7307991,SE,present,introduced,,,,
https://www.gbif.org/species/7308042,DK,present,introduced,,,,
https://www.gbif.org/species/7308043,BE,present,introduced,casual,horticulture,1906/1920,"https://www.gbif.org/species/141266267: Lamium garganicum L. subsp. garganicum in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7308150,FR,present,introduced,,,2020,
https://www.gbif.org/species/7308177,NO,present,introduced,invasive,"transport - contaminant: transportation of habitat material (soil, vegetation, wood etc)",,
https://www.gbif.org/species/7308177,NO,present,introduced,invasive,escape: ornamental purpose other than horticulture,,
https://www.gbif.org/species/7308246,FR,present,introduced,,,2020,
https://www.gbif.org/species/7308317,CZ,present,introduced,,,,
https://www.gbif.org/species/7308335,BE,present,introduced,established,horticulture,1835/2025,"https://www.gbif.org/species/141266244: Mentha spicata L. subsp. glabrata (Lej. & Court.) Lebeau in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7308335,BE,present,introduced,na,na,,"https://www.gbif.org/species/141266244: Mentha spicata L. subsp. glabrata (Lej. & Court.) Lebeau in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7308335,CY,present,introduced,widespreadinvasive,agriculture,/2025,"Meikle RD (1985) Flora of Cyprus, Vol. 2. | Hand R, Hadjikyriakou GN, Christodoulou CS (Eds) (2011) – (continuously updated) Flora of Cyprus – a dynamic checklist. Published at http://www.flora-of-cyprus.eu/; accessed 22nd May 2020"
https://www.gbif.org/species/7308335,CY,present,introduced,widespreadinvasive,horticulture,/2025,"Meikle RD (1985) Flora of Cyprus, Vol. 2. | Hand R, Hadjikyriakou GN, Christodoulou CS (Eds) (2011) – (continuously updated) Flora of Cyprus – a dynamic checklist. Published at http://www.flora-of-cyprus.eu/; accessed 22nd May 2020"
https://www.gbif.org/species/7308335,CZ,present,introduced,,,,
https://www.gbif.org/species/7308335,DE,present,introduced,,,2019,
https://www.gbif.org/species/7308640,BE,present,introduced,casual,horticulture,2017/2017,"https://www.gbif.org/species/141266214: Caryopteris incana (Thunberg ex Houttuyn) Miquel in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7308722,DE,present,introduced,,,2019,
https://www.gbif.org/species/7308818,IT,present,introduced,,,,
https://www.gbif.org/species/7308883,AT,present,introduced,,,,
https://www.gbif.org/species/7308883,HR,present,introduced,,,,
https://www.gbif.org/species/7309012,BE,present,introduced,casual,horticulture,2014/2014,"https://www.gbif.org/species/141266255: Callicarpa bodinieri H. Lév. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7309059,DK,present,introduced,,,,
https://www.gbif.org/species/7309064,CH,present,introduced,,,,
https://www.gbif.org/species/7309074,FR,present,introduced,,,2020,
https://www.gbif.org/species/7309134,AT,present,introduced,,,,
https://www.gbif.org/species/7309134,CZ,present,introduced,,,,
https://www.gbif.org/species/7309134,EE,present,introduced,,,,
https://www.gbif.org/species/7309134,SE,present,introduced,,,,
https://www.gbif.org/species/7309436,PT,present,introduced,,,,
https://www.gbif.org/species/7309625,CY,present,introduced,cultivated,horticulture,1932/1968,"Meikle RD (1985) Flora of Cyprus, Vol. 2. | Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus. | EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/ | Gennadios P (2015) Cultivated exotic plants. Dasponos 63: 7-11."
https://www.gbif.org/species/7309625,CY,present,introduced,cultivated,ornamentalnonhorticulture,1932/1968,"Meikle RD (1985) Flora of Cyprus, Vol. 2. | Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus. | EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/ | Gennadios P (2015) Cultivated exotic plants. Dasponos 63: 7-11."
https://www.gbif.org/species/7309625,IT,present,introduced,,,,
https://www.gbif.org/species/7310334,SE,present,introduced,,,,
https://www.gbif.org/species/7310356,SE,present,introduced,,,,
https://www.gbif.org/species/7311075,FR,present,introduced,,,2020,
https://www.gbif.org/species/7313595,BE,present,introduced,established,horticulture,1811/2025,"https://www.gbif.org/species/141264978: Asarum europaeum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7313595,BE,present,introduced,na,na,,"https://www.gbif.org/species/141264978: Asarum europaeum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7313595,DK,present,introduced,,,,
https://www.gbif.org/species/7313595,SE,present,introduced,,,,
https://www.gbif.org/species/7313595,GB,present,introduced,,,,
https://www.gbif.org/species/7314232,FR,present,introduced,,,2020,
https://www.gbif.org/species/7314246,AT,present,introduced,,,,
https://www.gbif.org/species/7314281,BE,present,introduced,casual,contaminantonanimals,1887/1949,"https://www.gbif.org/species/141267219: Paronychia brasiliana DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7314281,FR,present,introduced,,,2020,
https://www.gbif.org/species/7314908,SE,present,introduced,,,,
https://www.gbif.org/species/7314930,NO,present,introduced,,transport - contaminant: food contaminant (including of live food),1843,
https://www.gbif.org/species/7314930,NO,present,introduced,,transport - stowaway: ship/boat ballast water,1843,
https://www.gbif.org/species/7314930,NO,present,introduced,,transport - contaminant: seed contaminant,1843,
https://www.gbif.org/species/7314930,GB,present,introduced,,,,
https://www.gbif.org/species/7314942,PT,present,introduced,,,,
https://www.gbif.org/species/7315023,BE,present,introduced,casual,seedcontaminant,1927/2016,"https://www.gbif.org/species/141267123: Roemeria hybrida (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/7315023,BE,present,introduced,na,na,,"https://www.gbif.org/species/141267123: Roemeria hybrida (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
